id	num_of_genes	pos_rel_genes	neg_rel_genes
D012906	662	53947,10351,5243,8714,9429,3983,22885,57007,79611,84517,8728,81792,9508,3899,183,185,196,57491,83543,57016,1646,217,249,250,51129,26287,374860,118429,306,309,653145,10053,321,338,80830,360,23779,27237,9181,9823,445,1386,467,84913,525,245973,51761,93010,2583,9331,571,581,627,340542,636,638,274,694,716,771,800,57118,836,847,117144,873,6347,6352,1490,595,283316,960,8556,999,1000,1001,5218,1019,1026,1028,1030,9620,92421,55584,1144,9435,5010,137075,1364,1366,9022,54102,79789,1191,23242,22837,1307,1277,1286,1288,1290,51397,1356,22849,1368,27132,144402,1371,92359,90993,8804,83690,1401,1436,1437,1439,1475,115908,1499,1512,1525,3627,9547,58191,6374,3576,51523,51700,54205,114757,1543,1544,1545,1571,1577,131566,780,79958,1608,22982,27185,65989,55466,1794,285489,8110,1824,1829,1830,1832,667,1848,8444,79733,1909,1942,1950,1956,1958,26298,56648,1993,1997,1999,54898,2014,64097,54566,57669,4072,54749,83481,2065,2069,79956,54845,80004,2115,2119,51513,2123,2146,50848,2150,79152,83648,56975,84985,222584,157638,2188,114907,2214,9638,2243,89846,55785,2247,2263,2313,23768,56776,2335,2353,8061,2296,2303,27086,2357,55691,23150,2523,5349,11211,4616,79695,117248,2591,2619,2625,2651,9615,9815,2700,2707,2731,11010,148979,2791,64582,151556,53836,51704,63940,2877,2878,9687,26585,29841,79977,2894,55876,2934,2944,283120,1839,54985,3059,3066,3070,55008,57801,3077,3006,8334,8329,3123,3162,51361,100124700,3198,3200,3202,3212,3214,3223,59340,8739,94031,81888,3383,3429,3433,3455,3456,3458,3479,3480,3485,3490,3500,3508,3553,3554,7850,9173,3557,53833,11009,133396,3569,3664,79191,3691,3714,56704,3725,23189,3773,3775,8645,284252,147700,688,5655,25818,5653,5650,11202,58508,3845,3860,3866,3875,3880,3851,3852,3853,3855,3856,8942,3897,3898,284217,3910,3911,27074,7805,3934,3952,137994,3985,3993,84918,55227,134353,4046,51599,54742,346389,114569,378938,84441,4121,4129,9053,6300,153562,375449,4147,4155,4163,54842,11343,4255,4259,4312,4323,4313,79148,4318,55034,112609,51154,8776,9788,56667,200958,4599,10608,25878,50804,4633,55930,4646,4675,135112,10529,4739,4744,257194,10783,4776,4780,9603,4792,85409,4833,64802,349565,9722,4846,4851,4854,4857,4883,1728,3164,8204,8829,23225,100506658,55301,4973,116039,5017,58495,5021,11240,55824,5063,56924,5064,142,29780,5087,27445,26577,5046,10016,5142,8622,5154,5166,23037,8864,5228,51131,22822,5286,5287,5295,8544,83394,5318,11187,5321,5327,5337,144100,84898,5364,23129,10687,80339,353497,5444,64840,5460,5468,10891,5493,81706,26051,55607,93166,144165,10544,8842,5629,79056,5644,10279,5652,5671,5690,9050,5727,5730,5740,5742,5743,5741,2185,7803,169714,80223,57111,5865,117177,5880,5915,5916,158158,10125,11186,5936,65055,5968,5970,28984,26575,29984,8780,54101,255488,6095,6198,64108,861,122042,6257,6261,57402,6277,6280,6286,1903,148398,25939,23314,949,6319,8796,6343,6382,6397,284904,6401,10505,5265,5275,5054,5274,6422,653509,30011,9644,26751,387914,23409,9194,6583,57419,11001,23443,2542,64116,26050,6590,6525,9627,9751,79856,9021,6653,6665,6659,92521,6692,10653,6695,9806,6699,81848,6711,8878,10847,8406,10214,6768,10402,10610,81849,134429,6774,26872,79689,85439,23213,55959,6783,79987,258010,23224,8871,6857,255928,51760,84258,84958,54843,4070,57551,55080,123036,56849,7035,7037,7039,7042,7045,7051,7057,7070,7076,7078,257000,25976,7090,7099,83941,79838,79652,161291,83604,64699,11013,160335,7124,8793,9760,7157,9537,8626,7169,7170,80342,28951,10346,23650,7216,8989,54795,162514,27075,23508,26140,7275,7991,117581,7345,7360,219699,85451,7348,57478,9098,10791,10493,1462,7422,51442,9686,7431,55275,7454,144406,10406,54361,51741,7508,219654,57732,284307,84911,151126,55786,7594,58499,84627,84838	114571,1746,2627,374897,56952,4063,54869,23583,121227,5346,154754,1153,10491,10642,6185,1742,9699,166,3321,79842,149371,7020,222662,401505,8522,57805,80210,113878,3476,204474,91133,372,171484,5432,1421,112970,2219,8766,6102,4001,81693,11031,84231,339883,9625,51010,29927,6366,9626,57045,93185,55846,6391,84236,79876,3430,2203,23589,63035,9679,56920,8685,1399,9960,1428,3362,3712,5822,90196,29974,25912,119180,79850,58511,594,6006,2161,7441,1759,11012,57554,5167,169355,154661,2023,55341,10474,55203,780851,4892,546,6407,6511,83606,129080,441194,79365,7249,8912,9049,81492,404672,29887,11171,57468,7355,79692,255189,6521,5370,393,10178,203286,122618,5174,54584,6629,219681,10159,79748,84172,57403,8895,29924,91875,2334,58527,56105,8085,170622,2893,3566,5613,123016,80758,166379,8823,4261,2180,84889,56882,83416,23321,57110,80741,2648,5877,5331,11252,114884,23270,5096,8106,2997,57165,56949,5738,1741,130271,9837,2138,5049,5197,11218,80333,22936,116443,140576,10155,22872,90627,57758,53829,1583,2629,1362,820,284427,115701,10761,58512,6480,5605,84433,59277,10965,340895,55340,202051,6252,3670,124857,3654,51673,4700,8099,2826,91683,27087,5535,58506,6323,53942,54936,1340,6764,196403,116173,10753,136,201475,55303,83719,27244,6844,79605,84879,23052,8483,29789,56658,83871,84991,11020,3965,692088,79886,8328,7840,7041,60674,8399,94240,56158,23536,339479,55105,29888,4681,10670,6913,65123,6170,51478,1407,90342,150274,84467,170589,23532,5366,10590,6855,80005,84101,116236,991,51311,220202,83483,84285,4600,11217,4103,8266,10620,24141,50514,89122,9532,192669,2151,30000,60682,8814,11140,5047,86614,84275,2915,84225,84269,24147,11079,3151,1890,27151,55290,9731,64849,4541,100526820,10005,7761,79147,55916,231,26515,285,318,60385,8706,1854,4507,9427,4887,84669,5009,407013,1124,1515,962,1808,55351,1678,91607,9439,2004,29880,6904,353324,4126,3514,79731,26471,11075,26586,7419,79831,392617,9468,4026,387751,7001,1240,4016,1907,10560,11314,84083,65217,3823,84280,9031,3140,4257,81285,2624,2928,339559,29094,10921,23179,23619,818,908,9607,50628,145226,5798,55012,11006,9781,29886,51143,25927,23085,4638,1936,25934,22864,26816,22807,57664,22977,22983,4143,84699,8575,4900,79070,10181,5881,26271,285973,632,9657,9043,5238,57519,10695,5148,10668,150353,8740,5449,3749,552900,4142,53919,123803,54840,23550,4504,9925,387496,4617,51705,388585,8547,4801,54797,23011,3702,55009,79633,7475,917,117195,79906,55435,134860,1749,7047,29952,54820,23644,32,313,4709,51277,8284,8202,684,2017,79174,26119,81609,114789,84680,8938,84135,64852,6004,10627,755,8528,55687,5549,7105,4174,1152,26064,2831,10579,1266,940,285331,51332,85478,114883,3026,9324,9942,22802,6263,54505,406971,3572,283987,3975,57404,378,9319,11344,7586,64376,22869,8867,23615,54549,80765,56147,6698,4317,151242,9107,4696,1272,50937,2323,3382,4719,8689,57085,51660,80816,51071,55204,6737,2739,1116,84694,9892,7398,79370,926,10661,5239,729,246213,5007,58484,22808,6560,338872,57506,253559,4199,4440,4303,11215,79784,10321,6668,9583,57555,4258,25873,2823,5888,4291,9771,5025,140459,9465,5827,51594,79068,1315,6869,5967,117143,116085,84678,2697,23530,51412,79772,6983,8527,27283,3284,3858,221833,273,79077,124583,64089,10652,4758,55074,27092,219541,4234,23347,51150,2157,5719,55070,92399,5885,79364,11059,63893,5122,100125288,23414,6832,3831,6905,55787,81611,87178,9238,230,6522,10801,8498,28956,148252,55827,151903,2638,7428,23515,5155,7311,51715,112936,92162,9120,4191,8292,8915,84705,145873,84623,9054,6248,57829,7184,51340,94274,6203,8140,10682,8717,93145,7320,27121,3167,79759,65117,3838,91947,3126,55830,84950,6594,55224,2622,51009,64446,9446,221391,23253,9535,373861,80270,3419,4086,9270,9775,84912,6441,553115,8382,57222,3737,23352,79094,2637,6278,64343,2222,6499,729082,7180,2644,64866,157310
D005472	1097	16,5243,10058,4363,85320,1244,10057,368,9429,33,57007,55856,11332,72,95,102,1587,56999,115,120,10974,159,116988,10551,79026,9131,9590,57016,1645,1646,8644,208,213,214,216,220,224,10195,91801,267,271,275,283,284,285,23452,51129,27063,29123,57730,54443,81611,301,302,306,307,1175,1176,11154,317,321,323,328,27350,341,374,375,377,55738,84159,10123,10550,51309,10094,427,445,467,468,9140,84913,4508,540,10079,25814,6790,57099,9531,578,8538,27113,56987,8412,55653,586,593,596,598,10018,83596,622,624,146227,8678,79365,637,329,330,57448,79444,664,665,66037,23246,79866,672,55299,7832,10950,10384,9184,53838,725,771,23632,26256,821,834,836,837,839,840,842,857,858,875,10951,3491,1490,4856,8900,892,595,896,9134,899,901,29126,952,958,1043,925,926,991,994,995,997,51362,11135,8318,990,79577,113130,55143,1004,10423,983,1017,8851,1026,1027,1028,1029,55602,1031,1033,1045,1051,55166,79682,55165,9350,8824,8837,1111,11200,1116,1137,9391,27141,10370,1152,1164,1182,9075,1364,6320,1192,1213,1690,1303,1280,1281,1284,1290,1293,1356,51200,1363,1374,56265,1381,1393,51232,1398,1427,51084,1429,1434,1435,1454,1465,8530,10047,1479,1488,1501,1503,1508,1512,2017,8450,8065,51076,3576,3577,7852,1537,26999,1540,1548,1572,1576,1595,9265,1615,10926,1630,1633,9201,51181,23564,1643,1649,54541,7919,1719,1665,56616,23405,27292,22943,27121,10395,1739,8788,1798,1806,1809,55332,667,1841,11072,1847,1848,1854,1871,1874,79733,10682,1892,1894,10085,1906,1909,1910,1915,2202,80303,79180,1948,1956,1958,30846,26298,9451,8892,1965,8667,1977,7458,1983,63916,2006,60481,23065,55740,55556,2033,57634,2034,1969,2052,2056,83481,2058,1833,2064,2065,2066,2067,2068,2069,10961,9700,2107,2109,2113,5394,2161,2147,2152,2157,2173,3992,2184,399665,92689,10712,56975,151354,2176,2189,55215,10667,355,2192,26271,2232,10979,55785,2247,2252,2263,2266,2274,2275,11259,51303,2281,2289,63943,23768,2331,23048,64778,2348,2353,2296,1112,2309,2523,5349,2534,2535,50486,1647,4616,2591,2593,2597,2618,2730,2653,2657,9518,2669,2674,51659,2697,10052,2717,11010,2783,10020,2812,29933,2859,53836,2877,23151,57822,2907,2935,2941,2950,2952,23560,8908,3014,9421,9464,60484,3039,3043,3046,9759,9734,9709,3280,23119,3091,3094,3007,8366,8364,8370,3099,3134,3135,81502,56941,10362,79366,3161,3178,3181,3183,3185,3187,3191,3198,3213,3227,3231,3263,3265,90161,3294,3304,3306,3308,3309,3312,3315,3316,26353,3336,10553,3363,5654,3399,3422,51278,3428,83982,3430,2537,3434,3433,3439,3454,3455,3456,3458,3480,3487,3488,3489,3549,121457,3606,3553,9466,3569,3613,3615,56623,3638,10788,3654,3658,10379,9636,3685,3689,3691,3708,6453,3725,3726,284058,3741,3785,115207,23030,5927,9817,3795,56992,9493,11004,11127,4254,9314,688,1316,54800,55975,55958,55554,3827,3839,3845,3868,3872,3875,3852,3853,3892,3897,54596,3915,23185,3927,3939,3945,7044,3958,3959,3963,3964,8549,3975,3978,3985,200879,64788,4000,4001,10161,9404,7804,4047,56925,80740,58530,10434,4074,23499,4085,10459,4094,23764,4101,4103,4105,4113,9500,81557,378938,10892,84441,4121,81631,4133,5604,5605,5594,5603,5598,79109,4137,4082,4141,375449,4154,64087,4168,4170,55388,4171,4172,4173,4176,79892,4188,29969,4193,4194,23389,100271849,9833,10988,79006,9927,4247,4255,100507436,4277,4288,283078,4292,10962,4312,4313,4314,4318,64210,9643,25874,23164,3140,22808,4436,4488,4493,4499,4501,4507,4524,2475,9961,4602,4605,4609,10398,29116,4643,4646,26509,92345,4671,79923,4678,4681,100132406,64151,4691,9611,4705,4734,4750,4751,6787,10783,91754,81831,4760,4780,9603,4781,4782,4790,4792,4801,4814,79570,28512,4830,4833,64434,4869,10360,9975,8204,8829,4907,56953,59277,4915,4922,4923,64710,26471,4939,4953,10439,10133,23594,5019,10606,10605,53354,85315,56288,54625,5090,5111,26577,11333,80380,27250,10015,64146,9601,10611,8566,57026,23089,5217,8993,55023,23612,5264,5298,8544,23761,5321,5327,5328,58473,51177,10226,5347,10769,1263,5352,5355,5356,5359,5366,11243,5382,10687,4860,10957,5422,23649,5427,5428,10631,5460,27068,5468,8496,10450,8493,5499,5501,23645,10842,84152,5504,5530,9055,9581,5557,51422,5584,5590,5591,5621,5624,10544,8842,8559,5631,5634,54458,5638,5396,5645,5678,84722,5727,5728,22949,5743,5747,5796,9232,9698,5813,29942,5820,5768,22864,8766,55647,23011,4218,5887,25788,10267,5902,5919,84839,5928,10432,10181,5947,3516,1102,1104,5962,9401,83998,5970,85021,5978,51455,5982,5983,5984,5996,6003,6004,5997,5999,54933,6016,6038,8153,80196,6047,4736,9349,6152,6128,58490,6231,51065,6234,6237,6238,6240,6241,50484,65117,6242,6281,6282,6274,6275,6286,25939,8819,6303,10067,6319,7857,6327,57758,10806,6397,10484,22872,25956,10371,22929,22928,5104,6906,5055,6318,5268,3053,5270,5274,29950,27244,83667,55209,23544,23450,2810,6423,8910,729993,6472,6614,27180,6564,9120,10864,79085,2030,6513,144195,6515,6520,55244,55652,6578,4089,6594,23347,6608,54498,6611,57154,6591,9342,6617,9304,6627,6641,58533,6646,6648,64321,54345,6659,6667,30014,64663,6678,128497,27290,6695,10418,6698,6699,6707,10252,6713,6714,6717,6728,6726,10250,9295,6431,56910,6774,6780,8987,11329,6789,2040,6811,51684,6832,23075,8189,10492,54843,27097,6876,10010,6890,6891,30851,6904,6905,6934,6997,7014,7027,7031,7035,7037,7039,7040,7042,7045,7049,7057,9984,7073,8914,7078,27134,7083,7084,7098,55287,9168,11013,7114,7124,7128,8797,8795,8794,8793,4982,8784,55504,7133,8741,7137,7138,64759,10140,7150,7153,11073,7157,63970,9540,94241,7161,7167,7168,7172,7174,8459,7178,7186,10131,51499,28951,57761,23321,11078,10024,7249,7252,10194,7103,55720,7263,94015,51807,203068,10383,10628,7296,114112,1890,7298,7306,23350,11065,27338,29089,7345,7371,7358,54658,7368,7372,219699,7374,7378,139596,7381,7389,7399,9097,8239,57050,8409,57216,10493,10451,7422,7425,7431,29802,55737,6293,7453,11193,10785,80349,7465,7478,9589,54739,7494,7515,7517,7520,2547,8565,4904,7525,10897,7531,10472,26137,51341,51114,23619,80317,64393,23613,10781,7580,195828,79797,79818,147948,8233,65982	6895,133,3916,1070,29124,1059,677798,89849,7481,4998,763,51082,6560,51397,63950,492,79611,51808,9882,10101,126820,4901,79608,55964,7812,131566,9798,7067,22905,442186,8809,60496,27085,8031,139212,221150,6100,51246,9284,7170,282679,388533,440730,79646,79669,57186,51042,23191,8671,7586,9129,154215,3238,4147,6651,4836,23424,54507,143,10927,6769,94120,9582,8971,29766,126410,266743,201299,81792,84300,58508,22907,140689,4139,27125,3364,11251,11006,29937,4285,55160,1499,55015,6141,9202,2196,55128,5599,79953,136319,9555,1902,51204,5563,3956,10408,55584,1994,55210,84248,23382,128272,114902,10648,115106,78997,6792,3957,4684,84928,28526,4975,10955,125965,122876,388610,51170,119180,83940,147199,135644,2019,54209,2301,527,8578,11014,7367,868,8473,146712,51382,54959,5711,84560,1761,23471,23165,26230,10205,80312,54675,2882,56996,100,50613,1476,55803,122481,4296,51063,1301,7675,1350,55967,4300,55236,29086,25973,29113,4647,27339,51009,5179,100131187,10393,3169,191,22844,9447,5216,28638,9912,5939,7755,134111,54977,54495,23243,2648,92304,8629,84939,129807,5510,2295,317749,80143,55697,50945,22924,9724,6576,54677,4224,5067,51086,1297,56034,257019,55217,10193,6672,8624,6601,26505,51022,7589,51479,8451,57157,5426,192668,55012,29104,80332,84824,571,8505,23475,10214,55125,783,92935,2887,7869,7122,5570,11336,63922,23008,3881,56147,84858,113675,1413,57053,9416,29880,6315,55585,2590,115827,164380,10312,400258,147872,2693,27124,134864,201516,9994,5616,8228,54937,54434,79017,54206,83795,79895,81030,388125,5142,135,63934,79101,55869,7915,5133,85569,7325,6495,9712,2916,6205,84283,59349,57030,29099,91608,11231,11337,64174,26257,23213,124454,28984,116840,731,160622,53407,7490,3748,7060,11261,7532,10392,29945,1069,2914,93185,3788,2312,1842,80119,940,387590,51726,18,54221,8867,5601,975,7732,6574,158584,51213,57106,10254,23040,1990,140609,57132,23315,7274,90993,51062,8938,2915,116159,162517,2904,115948,2172,150223,10725,8408,54576,6654,5867,11096,22933,123811,83595,51692,9969,29990,57492,121256,9247,282973,157378,1339,6668,3575,3241,6794,84962,5781,65003,79005,55224,865,51478,201266,1179,170482,7903,54332,6360,50649,8674,89778,1044,63876,1519,5915,56926,55040,11064,23212,10040,175,9344,9127,83594,54756,11187,114788,84733,27005,1128,9497,100137049,92736,60558,29785,57610,6568,5834,5293,5883,64319,8995,6346,84176,5372,80019,4690,10811,1121,10411,4851,55106,493911,9989,8358,11176,406947,7554,11107,4715,65251,64116,85457,1056,6132,254428,767558,55858,6868,123099,407026,23039,57514,668,23336,91683,55703,7006,2841,284021,1602,10390,22854,23112,552900,132612,1270,1849,5620,408,4209,8326,79983,10048,768,54575,57658,343,23268,22954,8913,23234,339366,6902,83875,28964,11232,222229,3303,5695,23086,10111,54899,6498,5008,79048,23600,222171,28986,219899,80742,84971,5260,2101,5742,90441,150353,89886,1543,9843,51343,93624,50854,2746,7053,5611,5230,64002,653423,27303,2694,260429,7273,835,1145,4504,26279,6745,84444,79174,406952,55037,7100,55768,64147,94,344905,112616,80031,9731,56676,28442,64073,6421,1132,6171,1407,200539,3996,5992,3592,283464,5897,26191,23367,93621,9784,154141,9853,143630,2041,23512,6615,2290,27330,2803,4973,2520,84992,253461,57406,3822,170384,3704,132158,261726,283455,56052,126272,220988,5371,2131,219541,51365,3177,28755,9802,246777,310,8994,5453,3899,26232,402381,364,84636,51428,92979,5950,163351,2005,4099,9076,3936,50837,4337,22834,57094,84446,1521,55693,7782,57096,1366,1130,9495,2002,51035,27299,100272147,49855,27246,56978,9727,51332,146722,79012,55827,5350,10026,2528,79929,1802,63951,23550,1838,3906,57167,221830,6101,127845,53635,54738,8500,6590,79908,9422,9069,29886,64343,79018,57107,93,3131,151242,90990,23163,199746,7328,1453,11334,10972,98,2688,122970,23678,3780,2322,3500,79735,3642,344,10097,84951,5531,6778,4931,7429,54742,84220,10913,55686,55198,4543,4331,6675,1763,114990,11126,9496,91133,6102,27031,1269,22921,126133,2491,5054,28957,122961,6543,337,54329,140803,369,55035,493,117583,9099,3767,2045,6256,83444,8785,50999,6143,84938,55107,55423,7773,5754,255488,259307,80309,22885,6550,90333,6880,170679,1071,80157,91156,1903,2827,84458,2251,22866,57633,79098,661,157922,84461,727936,57217,9771,53346,25932,54581,84072,680,147040,3172,5320,57575,55621,54700,29887,9563,51126,10943,276,252983,23092,9412,54714,9686,25936,7182,5976,2770,338645,7379,3955,8707,200765,8896,55843,5160,5256,50840,25766,23070,81832,799,5311,283571,23087,129080,23370,284076,3643,23138,716,30833,10162,1000,2626,115019,54884,64377,6385,10320,54859,55968,22985,160287,285527,26121,8909,56849,122664,11099,64412,51143,129880,5178,78989,1659,5493,63929,8546,1785,8763,6561,421,342977,23646,6718,343035,219972,26575,7101,121441,607,55515,377677,7022,6788,22869,29951,53841,23426,128866,100642175,100506492,4291,388630,115761,29028,26272,389,56658,525,4815,23114,80254,55294,65062,492311,119392,64061,1535,60673,8533,54842,27328,140738,3382,2701,113189,259286,256364,50839,4046,51450,55635,10762,2072,10240,89839,727,654817,65975,2805,3483,8446,541466,79956,22977,10425,10527,10771,51629,3416,5880,26150,8875,8115,4619,53944,22794,4669,1524,51528,3833,1998,51031,55617,11128,6146,10159,30813,7633,10227,11313,3756,154,25804,10497,28956,9390,5554,23224,57085,157724,121599,1351,2769,205,10461,359,9543,9452,4190,84073,8886,6196,5686,2834,11221,26519,10137,153241,7781,5502,4838,23101,23229,54776,57530,6301,11123,79145,10656,3811,64794,266675,57619,55105,29760,10644,10540,284131,7276,81930,26254,157739,29777,5802,79796,28966,5917,81602,114785,60439,64801,132,1397,221496,54982,84844,2543,5688,843,55270,81929,51435,6709,5564,5681,65009,55130,8638,65057,503542,92291,56891,84260,29127,5271,84930,6926,55212,51764,148823,126074,127700,84101,146057,56886,5196,9146,1123,11098,3485,285025,399,23085,3820,1047,2670,283212,257313,55773,3275,8852,10517,7305,256710,3612,3716,150684,339451,117581,51550,146456,9177,10803,3656,3060,56898,51160,10890,9388,11144,10157,4038,90293,6624,79837,90102,1601,9509,56242,10946,221074,2854,23002,219938,51306,440,1642,4112,7180,2799,80150,84959,169522,6634,79364,8915,6524,26090,80153,10675,5187,8970,6156,9476,203427,51025,63933,181,633,5094,22824,23199,2057,65123,4289,10730,190,11339,653361,121274,345611,5889,23324,3885,2639,3995,9647,5480,4110,51678,2913,80781,1487,28991,127294,551,2664,5156,1314,9103
D016049	4	213,4513,3077,55315	84890,26015,7351,4745
C003898	86	8915,596,602,332,8945,29775,79092,6364,6348,6352,958,1385,1387,1435,1440,2919,2920,3576,1543,1544,1548,1565,1571,1576,128178,5168,3146,3310,3383,8870,3551,8517,3592,3553,3554,3558,3559,3567,3569,3654,134728,3656,4055,10892,4214,9020,6885,4353,4609,4615,4790,4791,4792,4793,4794,28512,28511,1728,5724,9536,5743,5966,5970,5971,8737,6401,6772,10454,7096,7097,7098,7099,10333,54106,7124,7128,8797,8795,8792,7132,9966,8717,7186,9618,7188,171392	51144,9184,10133,116236,55616,57019,26039,55972,56893,5373,4147,1186,339390,9696,51460,10457,1486,137196,25807,55929,170959,8614,51741,255082,1993,55646,145553,145282,3231,3892,84918,3995,118471,55379,54880,55698,389362,8722,2681,121642,963,158062,9343,7464,5820,29979,116842,84034,9701,7516,9693,64599,64794,2539,10204,2672,3495,195814,5985,8898,29946,57722,56963,2993,54823,1394,680,23345,122953,25870,7805,6603,84807,10166,57292,7448,1742,6051,79797,692236,10579,79897,10725,80714,54994,7100
C032881	26	240,249,3577,1956,5168,2056,2623,10672,2993,3091,4254,3909,3914,3918,1902,10161,5594,5595,4318,4638,4780,5328,5747,6198,7037,7422	10781,51031,728441,6991,3662,2678,6286,51510,23209,80835,4705,55095,11200,55813,25818,79442,84647,56895,5983,1844,4791,1787,285313,2803,3006,79677
C022870	2	43,1571	11213,80271
D016047	12	213,328,4512,4514,1633,3559,54539,55315,7019,7083,7084,1890	2897,845,3500,132789,23095,84280,9201,6873,8674,968,3033,79187
C055305	10	581,596,836,595,3065,3066,10013,3569,5594,5595	51678,3817,8504,11222,5723,5664,5427,54492,2904,6332
C419410	22	351,654,595,999,2309,3280,23462,23493,3091,3684,3713,182,3848,3858,4193,4851,4853,8650,5371,5743,5914,7157	6811,178,90480,9609,84448,7691,56956,23295,284716,25959,55,81618,113251,84230,5867,2067,1141,574029,25976,51527,9991,51382
C524883	7	6347,3576,4792,5743,5970,7124,7422	23213,3804,122402,154796,55790,8174,1259
D000069447	7	1128,1129,1131,1132,1133,1906,7124	80740,442186,113263,23710,79689,9760,29089
D000069446	4	8647,213,6347,6348	121512,3151,91807,100628315
C092312	2	5029,5030	54521,5718
C005807	2	2099,2100	2161,220963
C020300	42	4363,1244,196,57412,836,994,1026,1543,1643,1958,2099,2177,2289,2353,9446,2952,3162,3725,3964,5594,4193,4493,4599,4609,29104,4780,4790,1728,5728,5970,6513,10599,6647,6648,6714,6774,7040,7056,7157,7295,7296,7471	94025,25776,11262,3488,23208,55035,10894,4650,84868,27344,55240,9923,26521,5936,8428,221443,143689,116039,728,23623,6633,8045,676,9096,2487,64108,171425,22866,57134,29116,3903,92736,158763,79848,50834,283377,26819,2838,53918,867,23040,66005
C005805	2	8856,5468	9963,22873
C040115	31	57016,581,596,598,836,842,8837,1147,1499,1649,1676,355,356,2512,2729,2730,9518,92086,2932,3014,3162,3551,3553,9817,4318,4780,4792,142,9536,5743,5970	8241,386757,6236,5720,1347,6939,23300,129531,107,2335,8242,54581,84306,9592,5147,53831,23439,2737,53405,9057,3431,10381,84959,83442,55130,55466,2527,799,4794,64324,140836
C031286	4	57053,55584,1548,1571	7007,3704,51082,65980
C106783	2	3351,3352	54901,56978
C031285	7	6347,57053,55584,3576,1544,1548,1571	27329,1357,56955,1381,79879,157506,22797
C031280	4	1548,1571,2099,2100	283989,2188,545,245973
D000069478	2	3952,6564	5031,197322
D000527	9	10257,154,183,4878,4879,5729,5972,7124,7408	51319,64852,83638,79132,6005,83660,121642,5828,114876
