id	num_of_genes	pos_rel_genes	neg_rel_genes
MCAATNNNNNGCG_UNKNOWN	70	905,5889,3151,5528,140901,84279,7545,3191,6431,7471,54487,7074,10959,152006,7866,83461,5277,6457,65083,102,54619,3978,54205,7408,10540,6586,3728,3280,6713,23613,3925,139411,57171,80204,1119,23204,10263,4802,10006,11153,4800,2047,1386,4488,55565,1265,262,57215,1108,22893,54805,4094,55082,4218,2104,6839,27253,11101,10574,7763,56155,1745,140733,3218,84271,4760,83442,64895,473,116028	54715,722,3568,5090,79679,55601,1654,10324,130617,10979,23530,285381,2915,51622,115727,284358,4141,131177,9331,3202,195814,1628,5683,23509,23394,6182,5275,7137,40,2775,9378,10428,10371,55818,6442,283375,55016,471,4123,10637,689,55076,85416,8558,6364,7874,4974,8458,9963,26005,55063,11283,28959,389376,223,8364,3050,27309,5784,660,5522,84294,9208,752,93986,3976,8705,57560,5149,127294
PAX5_01	119	9324,7067,8899,7125,5228,6095,10755,7472,4217,29763,53339,64764,9874,10735,57117,51057,6457,10019,63935,140688,3978,9543,8289,116173,3590,869,80124,25816,4335,8941,2064,659,382,7078,6722,143686,7323,1756,51362,3206,51132,55534,54880,283989,23452,25977,9618,5326,55082,5992,51247,171023,23647,9513,996,151011,2041,9363,57804,1745,4899,1977,3208,79962,54843,4628,2250,8936,8867,30820,6253,23210,26515,3084,7025,11014,51082,7543,1025,10368,7702,5581,23365,56957,403,56998,1982,29843,2009,9213,3229,23054,55105,800,6934,5430,23119,6364,5455,8766,79819,22893,4094,3382,55182,79807,29951,55204,331,7343,8511,8510,2932,55070,57659,8643,63974,23509,84206	83886,54869,2180,1285,7476,9175,51520,114822,6251,7408,132112,79759,51293,5205,84656,60506,8618,84445,3338,9929,57509,199746,51582,407975,7171,404217,3697,134,6954,84504,6487,84676,64388,7104,84249,140462,9217,5814,3558,1146,9542,7133,123016,22864,121391,5358,9718,285782,84061,81788,80223,5617,7494,7482,51606,79792,91689,57050,4068,6714,64577,10216,2863,660,8106,1797,27230,7008,2214,8717,11276,56606,57107,80199,58495,2266,2882,21,400629,7046,10190,11045,9971,8725,4152,5450,5139,284,220082,81628,81494,23046,90678,8607,59340,10842,1191,4685,2657,79001,221477,64598,90134,9047,4825,8406,403314,140576,1014,57649,5998,54437,9014,55352,10734,308,636,9066,623
PAX5_02	15	57188,5292,5216,7464,57822,51306,163,2313,9839,5662,8148,10235,57591,10565,8975	54503,81617,93210,55619,9182,4849,2742,79602,54799,130271,5303,2232,9068,5255,7533
CAGNYGKNAAA_UNKNOWN	69	64084,2562,6137,2899,3184,10492,9139,25978,5566,79685,22907,208,5308,57222,6249,27255,5144,7050,5500,93,10472,5587,1974,9350,1896,10929,54790,4826,9480,26223,2908,1003,28951,51366,2572,7167,213,744,3204,143279,9886,55504,10513,23471,4821,5326,3899,65056,23038,649,9442,2797,10761,477,9254,90187,6648,4209,3212,2113,54796,51646,94121,2674,2869,6907,23509,55084,90665	55663,6468,51311,139341,55720,3984,27036,51616,84440,27127,27352,81929,10144,286451,10928,57337,5529,5029,3201,5800,114088,284612,51684,10861,54434,6827,65268,5875,1845,1277,10518,11217,6489,5781,55573,78989,51602,8576,57609,53354,93129,4830,55686,152559,4016,54776,8416,84417,2121,4487,5496,56910,3386,51699,6204,81614,8569,645,10973,115111,5296,260425,6359,54487,93210,51108,6916,4240,128229
HNF4_01	225	1908,1045,6620,9260,5228,148281,5339,3236,6431,6429,8729,64764,51735,5915,58155,11011,25890,55937,79969,5308,153090,2159,720,5793,721,10891,7050,51228,9648,2011,5176,10472,2147,53918,639,10783,1181,2065,5207,5948,11215,10564,9761,2165,4343,7167,3206,6928,6927,4821,10062,2819,7224,3960,171023,23277,283600,2042,2632,6048,10322,51025,8502,8508,222068,79849,5174,8048,57142,5465,162,5468,64922,6343,151295,64693,7869,6576,2803,10554,291,292,10216,7157,9601,1811,6760,2597,2538,65010,91851,10005,112950,3626,80335,23598,29796,4296,5437,78994,25900,2643,5127,64919,9409,2110,25874,4302,6616,11176,4010,6910,83597,1306,84628,5105,1845,23334,4035,4892,9554,57633,5002,1382,5140,2255,11136,5589,23492,53841,57626,9056,7473,114789,2626,3643,10276,8106,11332,6304,5003,6569,9923,8914,80124,3232,90525,220001,58490,5051,6660,1822,1271,10960,54810,7182,143686,29925,5017,3205,3336,78999,9618,10294,4023,84033,28957,3672,63973,55287,9363,9759,84107,56413,153222,3329,8942,54866,5571,51450,81848,7844,57060,6189,5460,10298,5081,388,5151,9632,4719,208,115948,89866,5305,116842,79098,5580,1981,154,55135,372,5313,221037,55686,171019,2289,23204,63976,1004,54926,3480,745,9675,64093,10235,389434,79005,4094,25791,255022,9354,1385,89932,221833	361,22848,2873,7280,5770,7568,9519,7320,7066,58524,5863,4090,3703,3420,1411,3739,131578,53919,23157,29927,1832,57805,85438,80063,63951,7337,79725,269,728642,51428,10371,84066,8943,124093,732,10026,84707,7031,117286,10913,84447,2882,10548,9230,3039,10497,2762,9218,1565,2107,10951,27087,84701,9732,3066,7311,84919,6279,57835,8839,4291,8689,9093,2885,7589,5238,56165,53335,65992,152404,11328,6949,6754,10856,90411,10559,143187,2047,85865,57509,492311,5283,9525,3112,51284,57669,4682,91603,220134,63924,29775,64073,84283,4063,55683,23545,9462,202243,59269,8128,55280,51257,170622,5814,2965,862,10956,23515,10661,127018,166863,114569,27130,9020,255082,4093,340554,3226,64577,5316,65982,5740,8531,25798,282679,57118,874,9467,3617,79135,5457,39,10979,55239,23519,2925,10715,1489,4137,56659,84930,2915,4643,4660,92579,158763,3690,127544,140767,25911,127833,27039,6241,4720,79070,3060,50999,433,50604,10880,7093,4040,26033,10266,54657,6590,7538,23428,84838,5911,2593,57222,780,90933,84174,80331,2766,8313,23594,5692,7482,54674,26280,7511,5534,7332,55711,1287,64834,283212,256536,2565,3628,92162,23054,11124,8021,84688,4524,10938,7040,55885,5998,329,57515,6991,1592,57045,84299,80018,8483,8801,22865,54707,83743,9958,84061,93659,254531,84705,90780,200539,1022,8851,3590
TGCACGA_MIR517A_MIR517C	15	31,8927,266743,9949,22887,6426,23023,114798,147381,1029,2185,3192,79647,9887,1627	8368,348654,25953,9600,203068,983,7372,57176,6643,329,55827,2846,5198,1161,7471
P300_01	216	10479,10492,4216,8301,84152,84504,5914,55893,58155,23564,10735,79365,7291,80326,5916,1949,56899,5293,22882,10472,4830,79625,115209,10904,6830,51107,51705,9590,3157,783,4792,382,598,2047,1756,116985,26468,55534,10147,23446,9371,140576,84876,126133,2104,5274,1745,55539,9988,50865,2869,473,10072,113791,8514,64393,2822,821,25896,54620,51317,343450,7750,7025,6733,4055,1488,23199,81566,9844,2917,54910,23613,8751,5371,25915,90627,1606,4610,6613,53335,5532,5530,4302,5128,3622,388336,3720,51701,4881,54413,7855,1996,2705,7571,2706,7477,5719,55198,93129,2676,831,7991,54831,2257,7545,2668,7547,2623,3223,54361,7473,3221,5939,22985,5567,23369,83741,5531,4297,10660,57132,84675,9219,770,51804,5500,3726,54541,55011,114798,26050,2012,2260,7942,5871,55704,64319,114788,51523,2029,8128,25912,3727,83604,1839,57657,79866,54960,6388,2554,2224,4762,5045,27086,6721,57804,84107,92162,5990,79142,3551,23641,27327,54874,1871,11247,57580,51422,171177,80012,2719,79893,10562,2934,392,6464,79797,1831,9166,55040,3654,1960,3623,7105,23503,51371,7481,2488,25953,8110,1163,59336,64112,5638,6853,744,10235,817,51232,1108,55152,4772,22893,23038,5354,11235,6560,1808,10636,23410,5368,3782,51761,80320,55512	636,51397,25920,2693,9785,163786,8867,65062,6508,55640,26291,80263,23682,57178,22895,80019,8477,4007,4791,27044,7067,25972,55325,112970,25794,5307,63924,126410,53981,79058,10197,22944,1603,23760,57510,6049,8115,4319,56926,55696,80745,2571,23633,124997,27020,9985,64170,27183,149986,9949,26024,223117,157724,5869,56998,135892,25839,255919,9311,64902,3696,84694,387758,5917,396,1521,5283,58505,10641,5597,3920,3672,84376,64848,84727,7010,118813,9338,4943,54345,4194,2674,121260,25959,6401,116931,64946,8682,830,6124,8237,10467,84798,200523,84612,2770,11046,865,10946,5140,83871,6728,8727,1419,55450,3177,4659,7059,202243,7075,9223,147372,641654,79145,5740,8165,57142,23327,7936,9419,1876,84868,7046,64388,6770,6626,23420,10555,5931,10451,9049,3202,54769,11126,6139,4112,9230,25885,949,286256,2694,57147,8929,92305,56999,8813,170384,9805,51378,59272,656,91,84689,197131,6870,55252,55125,10617,196500,10324,134147,6263,2915,9136,79009,54957,80216,9904,51090,3064,3592,29957,317649,80335,162333,157567,7504,23139,5305,1501,7053,55435,5413,7881,57620,8445,403314,51278,11243,10140,3797,339487,25852,4320,8739,29803,10568,3998,8674,4692,10611,7023,79085,27133,9249,7486,51363,115650,85480,64419,81030,64219,219541,9687,7707,55904
SOX9_B1	205	10395,6860,23047,1942,10468,1499,8301,10100,8577,6239,140688,8927,5423,10018,948,89796,3861,6781,144348,57165,4661,23002,5217,2051,133584,1756,51114,3206,26468,5521,25977,10439,23328,9794,6319,4129,51294,7136,1656,10962,1745,10500,5998,378,4082,54843,79665,2869,8048,473,51274,57142,10061,22929,8470,7153,53349,8692,5928,54619,128272,7088,9353,56957,3624,339487,11179,5868,56882,29761,10752,9350,23516,2186,4756,1606,166379,64919,5187,2115,30012,4302,23767,6911,4678,1994,1993,22823,1996,3608,10516,50937,55632,57048,4761,57633,9585,5087,63974,7436,1848,284111,113251,8573,7545,23543,7546,3223,7150,7072,9698,7994,10409,7552,7465,4684,3087,9448,6495,7021,8076,2263,2260,3146,6657,6660,8115,11007,6659,4211,3199,26051,23301,27254,7010,51132,9886,23012,2335,10294,9312,92565,3164,7003,255082,9732,1027,3217,84107,10957,8904,6711,92162,9734,9584,1869,54866,11189,5757,9139,4155,81603,5094,5058,9632,1831,1911,23648,84957,80177,1024,9908,5583,3226,154,139285,90293,5152,4804,1896,7337,4693,4784,28951,8631,9683,4215,79759,55334,2201,84181,1641,3842,2078,2775,2079,56896,1808,8618,3781,1879,23616,399664,5954,4781	55034,115201,57158,10467,23423,1062,814,55437,84458,118442,55299,22824,23633,3479,9450,8241,93649,51652,56950,5797,3363,55530,116461,10257,80204,9352,92840,373,84246,2034,284361,6888,10606,7569,51338,754,116969,7051,5163,55930,5053,4089,31,6518,8369,22841,57369,220001,5204,3091,695,9098,10312,79041,7040,7784,1145,79728,3000,51231,90249,146057,56978,54788,9076,7156,5357,8825,26100,9702,9402,25830,162466,10817,1582,23151,8476,4084,5277,83550,4958,23037,2627,4810,115939,284612,84941,2912,6536,55351,220972,4052,4005,9340,9753,5089,10058,10232,22834,64651,3712,613,79005,1306,79872,6103,63940,1775,51762,952,122876,26133,4063,6715,56935,4620,4043,1308,3752,8190,4297,8019,902,54921,285601,940,4982,10858,9266,53405,6158,8036,83483,29789,7277,1288,134864,1026,5606,54545,8148,84706,4544,5537,29990,1537,8851,92483,8027,10160,162239,3716,84950,57151,10425,10099,64400,1951,79644,5156,51807,91937,4325,285381,7094,27069,9860,1059,123606,196410,5764,818,5008,10523,79823,6391,341019,3950,84733,51529,5036,6855,148281,122042,63904,56926,121601,28996,10240,23242,477,3857,1662,7141,10460,10716,149233,103,55723,6745,1241,1727,4171,1734,26035
AP1_C	233	6623,481,6276,9218,6620,1942,4054,127833,6777,362,11167,5339,695,148252,196500,64072,9475,51390,5801,170685,55190,55720,57787,4139,8796,5833,4335,23676,5159,3918,639,113452,3915,27095,5950,55891,3207,9761,2048,8682,968,63941,10544,131377,116984,4188,6932,64285,26232,2104,51778,1307,2041,1969,9743,7763,3909,5997,4133,4855,6016,9843,84958,7092,571,55324,151126,165904,162514,2697,10861,10313,64131,9372,7869,4602,8975,10382,23199,5414,1192,5931,64073,83706,245973,2036,5268,10912,81033,9610,10894,1412,1647,8751,1440,9545,9960,9099,215,63874,2810,84978,1294,5515,9821,5516,57658,22902,2119,11176,3196,23291,7262,1837,827,400629,4168,4000,10897,1993,7477,256364,1270,8986,9922,9120,2890,153769,7277,10140,4014,5002,4318,2256,80271,152137,2668,794,3586,3589,79735,29763,3423,288,26207,161742,7475,80196,55907,5970,126393,26353,7073,27129,6386,84189,140458,6595,2012,85464,114788,64319,80346,7421,7265,7805,93611,6440,57657,3713,2130,1173,144402,11260,23710,57094,4026,59277,10477,57804,10231,83959,8408,1859,2167,4974,57716,9746,94137,9145,255488,23108,29941,5707,9209,9899,81796,53358,9871,8061,3654,64398,80758,5101,10164,10493,7408,2138,768,147968,10950,219743,55818,23198,23645,22924,25996,29887,6094,4693,9956,9891,10237,4608,4744,5333,23001,4798,113878,4130,84687,55917,56287	2114,117159,57198,131034,6522,9953,140710,23524,7375,84287,53832,80036,1196,113802,4707,85300,10491,93408,57473,6569,56000,197131,3703,10590,1119,29909,148113,9110,1633,346,8029,9047,55507,7798,1180,4488,7139,29880,388531,51162,1907,56259,11020,1627,64080,8510,23435,1303,51575,4548,6658,3626,54922,2173,4502,64864,55885,51433,220988,51068,222068,205428,83850,7022,3060,51504,1201,5898,84327,30813,90313,8831,3400,7112,3706,4702,29015,11069,252884,64106,84152,10291,29999,10467,63976,5861,8721,51744,23138,57162,10660,124359,79145,154043,57181,55170,124590,4800,9965,1828,23786,784,147798,10085,5277,3929,58499,10636,9482,84366,7533,6948,6271,55647,3672,4880,57661,5062,1733,9738,79875,3096,132001,80745,2038,22955,22885,10282,9734,170506,6783,4171,7917,60485,84294,100137049,23607,28981,6582,2984,55016,284114,7311,51277,80790,91582,8504,1073,317781,85453,3059,3010,3965,55200,2804,9321,64393,1070,9231,10716,8445,283377,473,2947,5034,127343,9526,84666,10155,146852,4089,23520,5079,131375,6138,6625,83741,922,5076,3983,1209,51306,11080,55278,1875,84572,55072,5900,245711,375323,4173,55299,10666,9229,149986,7272,23476,5715,6940,9464,6554,9150,23405,7867,5080,51059,6746,10884,6992,78989,167227,117247,23137,7481,54461,80320,51107,6004,164684,53942,22983,22899,1748,28996,2834,84628,8458,9355,83871,7349,10005,23191,3066
GCANCTGNY_MYOD_Q6	765	5526,55800,6293,4217,9499,2906,9519,4621,84858,5629,5499,8448,3291,25946,8447,10497,5523,140886,4580,782,783,784,80179,26092,7879,222962,4066,131377,26058,8869,283989,8405,9094,25925,7391,199720,130497,55539,55062,5998,23417,3208,8502,164684,85397,9148,2670,2146,161247,26960,51317,57467,7704,9751,342527,8125,23476,9958,55729,8692,57551,4324,23365,2597,663,1974,8710,30818,2186,4826,64097,195828,55716,1294,5532,56901,25874,5530,11276,29071,63893,7716,2107,373,11043,1846,4209,1012,4893,54796,2932,118490,1008,4041,6547,55885,8543,2899,7101,1459,29763,57509,22874,51042,11075,9223,2332,6786,51441,6867,9227,2033,8467,8721,7022,145946,6843,6594,6710,221472,23242,23644,27075,7942,84707,6500,11022,26053,152,23457,116154,25794,4643,59277,8463,117583,1027,9547,114907,6334,9734,1869,1366,9080,11189,1365,9746,57104,9949,5075,51599,127544,8538,10653,166614,6645,3084,29015,27255,5101,6813,221079,765,23095,766,6903,4900,1896,9244,54583,10938,6404,55152,959,9622,1620,55068,3816,3670,56853,64344,2057,29895,3151,6776,9896,7290,54937,84466,80829,961,8301,1303,2016,5585,51747,10891,7050,133522,7423,163486,3880,29890,3703,79625,639,9240,83758,80067,4242,1182,8941,10263,971,23440,2048,3975,1756,8022,3418,3849,3093,5326,10062,22866,57512,64400,4297,1397,27141,116372,196410,4916,54751,488,11198,2870,6014,2869,6938,5869,4647,80835,2701,2702,4013,285489,57419,5870,10382,5931,51339,132,9610,5864,7534,2530,53373,7812,2115,22902,4302,11176,56478,374768,5408,54674,57555,11154,7531,23334,2534,6840,10842,57633,4808,323,4807,51310,5155,7286,153020,221002,8573,5579,80128,2623,2624,1657,7473,2625,57178,7422,84913,64221,7475,23171,284076,79152,9520,10529,80351,93185,7750,54020,160335,28972,6811,3313,2260,254263,3691,114788,64121,7323,27254,117178,4857,55000,1436,1915,353189,2556,51474,3673,6721,93986,57664,1468,56413,26999,5989,8646,23164,2886,253559,57505,3489,51422,862,54949,2353,9993,57060,9719,27239,84063,1831,80177,51176,5582,64968,200185,83478,238,161436,2138,26548,54502,222236,124925,57118,79710,54206,157807,146433,4803,10221,6119,84518,744,132112,7051,5451,4744,2672,83746,4130,81621,23616,23509,3488,285195,84679,9832,5648,10370,9500,5795,5796,80326,6093,7597,6258,5108,6222,11095,10472,6836,23676,60436,11096,4669,3123,2065,22932,3759,8820,3061,4593,3126,3127,10602,28964,4953,1788,2819,1857,6932,6935,11278,51621,51294,65217,7135,7136,10962,6474,23345,23286,5913,146862,50865,54843,9053,8857,1145,84958,55084,7442,165904,9134,79012,51324,57153,4609,9744,6733,25852,9459,10712,64102,57718,9283,10608,6713,23613,57379,2784,23551,9185,118442,80270,6242,10850,5126,10243,6364,4493,9498,5187,54760,7923,6493,23767,26052,9202,147183,1993,58478,1995,1996,50964,9922,5350,9770,2674,55080,3358,54802,84666,7514,7125,23428,6236,8741,3751,10683,115701,28514,79885,55502,4990,54541,3087,126393,54567,9024,9293,10324,10565,127943,5066,55193,2268,79651,6494,56936,54544,2847,7421,23418,5017,7008,11254,63973,55799,3326,57804,59269,8735,27344,23039,4628,64579,9145,7755,55691,1674,79893,1740,283651,4927,347733,10865,80758,10150,4154,5813,50805,8110,10265,7441,9478,255061,216,59336,3480,653145,114898,26292,23327,3309,1295,202915,1286,1285,54798,54838,57468,56896,3952,8618,23256,10290,26508,54764,83442,6907,90665,64976,90523,481,667,6279,6860,1942,362,148281,10867,23607,84504,5914,84691,8891,55074,23303,64798,153090,11040,80243,55745,51585,5239,163589,78987,4661,142685,55787,23446,2205,7223,3956,11219,91977,4162,138046,4851,3911,5697,84268,1140,10218,374654,64393,84254,10567,26057,7026,84759,84824,1178,9353,9987,219539,5663,6445,112950,56882,56180,8038,11001,29799,9099,22807,25915,11333,1540,252995,55698,115265,54828,55653,7059,8326,55182,9265,9670,127294,3710,10640,7082,1821,54715,63974,93643,10930,4014,65268,79446,81562,9643,2256,2258,2257,1760,55904,80765,284427,257194,169044,79707,80237,55809,9033,124997,9253,158763,116135,3232,84708,51760,7023,6657,6660,3068,11007,84939,3790,8437,26051,3199,3200,51291,3202,3204,7781,6498,145581,8313,11342,6259,9363,144453,144165,8904,54328,4978,6869,6820,79960,56479,5331,333926,5709,6665,81706,23779,3784,7080,26610,6249,8715,1959,9379,4355,9369,8403,284098,8861,11155,3623,1982,5662,203447,139411,1511,27242,4714,79577,7169,6002,4608,3856,2027,55504,22893,7066,4697,8707,80230,7172,57822,3782,3781	3777,24141,55851,2925,1847,55749,11269,23558,64411,51286,5360,80143,10634,5606,4677,9955,128553,161253,55055,5193,79856,22880,55703,26469,2852,7252,55303,23352,51284,125972,140,23600,5138,7076,4321,759,337867,8720,341019,1398,27257,246213,55299,9209,10194,1105,286151,27329,6534,57532,10669,29101,79132,9811,5000,51676,192669,64407,9175,57580,717,83667,51734,339983,3099,6839,2324,2873,145282,10022,8706,11194,23228,266,54469,27340,5008,51700,128338,115350,6847,6492,10804,89941,79842,9516,8671,2868,4688,89832,26036,8846,3818,1464,79174,22872,70,4702,2100,2931,89795,26525,92369,116448,4033,11202,6647,4322,26190,51124,26994,7512,7099,84220,64220,51,10576,133396,6601,6139,222545,9197,881,5396,1952,10279,84364,10888,81493,57542,10345,79142,51447,3987,157848,128869,2778,4629,726,5645,55186,11108,1642,57534,4654,10158,8884,4074,4061,11120,2108,4905,164091,9448,6688,56935,624,5778,6758,10209,23399,3059,6787,7373,2664,64847,25862,6132,79955,5192,83939,2253,3792,23155,409,54878,2901,174,7917,4216,60561,57497,27037,23321,1446,239,3295,8050,2120,65982,9829,2833,64218,5297,586,3013,10189,11232,8402,167,7021,7025,93589,51569,4791,80331,1876,84248,5371,23149,25818,167691,7516,831,60673,60506,219931,27012,5922,3482,4829,8928,28981,79783,23469,3306,80124,27164,84287,64211,54386,11235,124975,9774,631,9203,55740,400569,7565,9736,5609,51086,162239,5445,2041,4064,4891,54509,55171,79647,5076,262,2149,80818,79901,10018,10468,51726,3978,126133,342035,3620,51706,3337,55654,8722,8909,10391,6233,3837,8898,8128,51077,4543,3596,55568,283748,1007,5985,9771,51199,10155,143384,5535,78990,9619,10245,8824,4696,2299,6939,3158,656,1486,162333,6301,51287,7453,2984,143279,5892,26509,6853,23118,5170,2785,7586,80317,4485,7334,1080,6640,4760,6147,284612,57135,57595,130827,29922,4774,3112,54921,466,132625,84668,857,266629,3416,55734,140459,85441,9950,5253,55771,10682,10226,10313,4199,2686,7305,152185,602,4172,53918,9765,5125,23101,58528,51552,1213,3352,9236,9700,146225,6917,8557,3972,55320,84696,8799,8932,11211,57147,943,157567,84102,4171,7461,253980,8742,80324,63904,114799,29986,5777,10432,8153,11145,9701,49,202018,4780,9388,11137,6626,57215,79816,93621,4920,23557,6484,3009,6137,472,57198,80742,84628,10053,85021,3674,64839,79989,51109,84552,6288,8292,51168,25851,146556,1128,400258,6793,5268,1022,10471,1513,51763,23559,286827,28985,55651,1975,339883,9343,55898,22836,4606,23521,3814,6507,27086,151295,152559,492,166336,85007,51605,80216,9455,3209,23760,6619,8270,108,2893,79892,5639,5987,9416,23741,4193,349565,1465,10261,404217,7479,10146,79098,8740,54577,51754,5276,22894,7153,84725,56848,84066,9657,3198,50999,5338,6760,94160,23008,10351,7075,6152,90362,54581,4435,114,55647,1024,6239,4985,23770,231,92344,11005,5711,7592,9138,5375,58473,128178,89932,79370,51504,55004,9559,3423,8115,5600,4739,9016,64092,387509,5422,9014,1235,5007,80740,84811,79570,5708,80975,8780,95,221823,5608,9595,1793,373861,6383,623,5859,23047,2051,3881,22950,115827,7072,10447,9943,10117,2980,5928,501,9131,123041,79180,10140,10293,10181,3593,23143,6595,1617,51430,2580,114899,55644,846,388389,23230,7515,126549,64116,1813,81502,54584,164045,30833,51520,93659,5147,10160,2014,6752,23420,25901,10943,151556,3185,1195,113802,51588,7014,4605,3851,116461,317781,712,222894,3736,1434,4738,147381,5209,5806,8073,55324,25996,140738,51533,56155,8639,6628,54556,150372,54847,223082,899,10109,85329,359,540,10652,5654,10454,4745,10107,59343,79042,84280,55666,2537,7345,1589,127829,3383,9522,56731,79145,23531,51479,84189,7171,4015,80146,5641,10811,27,7277,6899,124935,8021,166863,11062,31,22986,51151,4863,2591,2188,59341,28951,3654,64759,3491,149628,65078,81285,10642,8085,4189,26229,11332,2012,84706,222546,4636,79054,9063,63922,11343,116039,60496,161742,5424,60485,23456,2706,28955,6668,23075,2322,181,51106,4728,8204,3203,4300,9536,123355,6170,221692,27342,9852,2865,5787,55512,375686,41,29930,5979,56163,8559,125058,29078,80346,4261,8807,90701,84223,7145,306,119710,23177,10295,30827,205428,56288,79759,317,5270,242,10280,10166,9344,100,2878,84818,29994,347,152007,22897,23394,9419,445,84334,54738,43849,30811,53832,64180,23037,55544,5021,7398,100506658,84193,9122,79187,2790,51473,220441,23208,5252,2885,27022,23389,57713,127833,2627,1132,23161,8289,151473,50484,3481,4999,6512,6715,5691
