id	num_of_genes	pos_rel_genes	neg_rel_genes
chr17q23	50	55771,6198,57508,6603,64978,11011,26115,51651,6662,3759,7083,1636,7716,8313,11325,9902,1534,92335,5705,10238,5573,974,3773,162333,140735,51204,124535,55273,117246,284021,3384,8493,81033,2081,762,3838,342538,2584,8288,124540,80774,54828,84669,348235,6909,284161,81671,54894,55852,6329	51382,399694,1891,8721,7862,29945,9253,8839,79109,1378,53831,84293,146059,10059,9948,11057,56949,118924,3422,4881,9520,83660,154043,6521,2710,4289,3486,1470,29094,7555,57787,51098,10499,154664,4102,875,645832,8871,5257,51604,84869,4355,403341,81544,4140,1410,6492,91975,84108,5447
chr1p12	7	79679,200162,260425,10542,26227,10885,4808	144402,10525,65217,56943,27302,4166,124599
chr1p13	80	55917,27159,10100,829,26191,148281,963,2949,2944,2946,56944,2947,2948,29957,79084,10745,3752,55791,51592,9398,5686,3321,164153,5738,2773,3737,3738,10352,9860,79961,6847,284612,10390,4343,11085,128338,113802,5016,10451,23155,8634,1117,388662,2780,4853,54879,3158,965,5906,10768,6814,83998,10654,55170,389,10905,6301,3744,57463,80143,6884,333926,204851,51179,845,3284,3283,7252,4803,29899,10286,84722,22854,476,54665,7482,270,4893,9122,64783	9993,342538,57130,64785,8291,256356,1128,3494,7849,79083,8876,8718,79843,1003,56979,401,64105,8556,57149,80224,10964,55157,766,6059,9372,170591,9245,57446,125113,409,192669,3735,25814,26521,9587,5017,9352,162989,1672,10001,3507,1843,398,10613,199223,6262,3077,84206,162,80117,26000,5194,374868,30832,430,23176,57045,7205,132158,10692,3561,8443,253738,84918,57062,5555,3125,10640,9677,83460,55245,55737,84539,329,23564,7003,1826,64221,80790,83693
chr4q13	39	10117,685,5593,55236,27284,9407,28983,55589,54959,213,246175,54490,91746,4589,2044,374,253017,57050,85438,6783,285521,7366,9987,7367,26952,10879,2712,1633,26228,574537,10941,79799,25849,441024,3576,2926,22902,7363,260436	3554,51754,1474,133482,2527,4552,84223,2053,8788,94240,622,170954,7532,79085,10513,6594,387522,29106,222236,6473,23161,55110,3516,9211,3556,2799,220988,4110,26277,11278,81550,9758,10607,4759,79845,7273,7165,56288,133746
chr1p11	5	64858,6913,81839,2210,2135	7707,10469,92342,55095,91133
chr3q24	16	84343,7545,53836,79674,5352,56670,26998,9435,8833,53829,57088,205428,84107,57047,131890,1360	89765,112802,84824,6370,122809,30837,2258,9046,64321,114879,10236,25987,56257,5577,3125,7280
chr11q23	93	5920,51092,337,335,64221,6484,116519,3014,84000,4297,5450,917,915,6327,916,1798,84866,26521,7070,4684,6876,23621,51399,79102,56912,22897,25988,53826,6230,345,54733,7379,399948,85458,1737,4162,64137,1656,10525,9538,5962,2113,79849,4837,6653,79671,7753,79796,57569,23387,11181,834,55823,9183,3636,143941,3145,23365,283150,57646,23235,54766,196264,372,6309,23187,9099,2542,219899,7704,220323,114902,3703,84811,25833,3587,25996,283149,5049,9159,3359,9177,3312,55531,54970,9354,867,56649,143903,50937,6392,8882,6330	3673,53632,8735,26526,6953,55284,3476,4725,25813,2052,10413,51440,5172,250,6536,5861,58985,90,10902,27250,27063,9958,265,641371,6201,9175,10866,5600,55153,142680,30,8738,51412,4986,55663,10235,197131,7850,79178,51117,55167,7546,6407,7874,133308,10497,26098,22871,7024,8455,9573,56658,7223,7062,222,375318,8840,1506,195814,1809,23179,203228,6643,6748,26140,808,3908,2935,6861,51227,65986,55301,10516,10992,6422,79840,26258,169355,57609,27342,25844,5272,23291,90410,10097,121642,6671,23214,5514,7347,140685,6228,6510
chr3q26	45	1962,6514,57552,5290,64778,5337,23043,54165,22865,83893,57129,55892,27094,6657,10242,6434,6498,5274,5276,27074,286827,57709,2693,26996,7881,64393,339829,2122,80012,7095,131118,8975,79718,5584,1894,151742,5010,254827,51068,11235,22871,10051,165679,27333,84517	1735,1612,6721,9966,26783,26035,382,284366,3557,440730,3433,4148,1443,4060,11199,84168,6615,5453,1356,134429,11131,148022,3303,2525,129868,7047,9344,64757,1649,2778,4056,54708,282617,55734,7110,9412,80381,6620,117157,27043,201299,23113,10157,9014,51529
chr8p12	24	7993,6575,3620,3084,157313,84549,84750,5423,10671,11030,51669,2260,8754,137994,155,80139,63978,5516,79845,5327,9420,1846,78986,27299	283349,5301,4302,1071,790,1008,2288,373,6432,4102,8495,6521,29115,8740,856,10009,9180,65003,83861,5340,3872,9322,118427,9994
chr2q	5	8540,1615,14,9320,580	51497,29028,55662,79148,5165
chr8q	7	54332,8601,2994,5862,11244,7274,6591	6416,3188,9784,5563,57172,8517,115353
chr11q24	39	79827,55800,28960,2313,29118,54538,64221,56253,53340,160065,79607,6768,219855,84897,83480,116337,1111,3758,54414,84959,9743,3762,10205,55572,4013,338661,90952,84623,399959,414899,220296,4900,57476,219844,120224,4798,63876,63970,9638	84936,11342,9992,196383,728118,26229,57805,112616,55967,115650,163126,22797,1823,6884,54101,11129,2308,6461,8076,1296,5347,5531,113791,64802,1781,3123,121665,10385,5858,11247,9364,124,4090,54994,57045,5273,8721,9103,10524
chr11q25	14	399979,4978,170689,8538,56980,29087,27034,22997,23310,27087,11095,219938,112936,83700	5049,51141,23076,3597,4017,4661,6294,81577,3918,55643,5558,23510,57798,3093
chr12q12	48	5630,5571,112,7009,359,3223,3224,3225,3221,3222,3891,283464,196527,3889,8085,80070,3226,6895,3228,27289,3227,8914,3229,5204,81539,120892,114134,3853,3854,85437,5756,1280,9802,51135,7421,3855,3850,55605,144402,2819,6472,51535,29951,283463,6773,10138,7846,121340	3746,23462,4256,10440,23264,56979,51802,152273,57537,23028,7545,149041,53615,55628,7791,10290,28951,2153,84254,54443,51548,3562,375,113612,152330,8260,197370,285498,3094,65055,9628,23080,81851,54829,23167,64784,5408,5813,114899,2193,23347,27159,374955,83715,374860,10898,64746,92421
chr6p23	15	1906,7913,29116,221687,63971,10048,51439,51256,23408,221692,51406,2766,6310,6568,9521	4879,123169,166336,2569,51024,171019,8706,79931,4246,387496,1282,220001,3475,2222,7318
chr6p21	256	199,5528,5225,6293,9820,8645,57819,259197,23564,720,6257,721,3118,3117,114781,6222,7936,6204,3113,3122,58530,79136,3123,4794,3125,80740,9374,3077,3303,3304,23500,3305,2030,221409,3126,3127,3115,3111,3116,171558,3112,222659,80741,58496,285852,79865,340205,89822,83795,1616,116511,170954,3007,3006,10864,2968,222658,6732,896,10471,80864,65989,9277,3119,3120,6499,89870,10107,1797,8449,10279,717,7923,6992,1460,5514,7726,7718,7920,4277,100507436,11329,80736,57510,442186,5863,60481,10817,387032,80317,3137,11165,3107,3106,285848,3133,3135,3134,9587,25803,4758,7918,7917,7916,10212,221472,51645,7942,5754,6954,203068,84630,4736,8859,4201,7005,10919,1026,8831,8870,2550,3109,3108,54535,10866,2794,23294,57176,3159,50619,6903,10537,54210,54209,10255,2289,63940,7407,221458,63943,2979,2978,1589,27019,285834,8705,221496,80863,221476,79969,55937,54676,79692,79897,266727,167,5292,222643,23304,6428,222662,29777,30834,93643,9697,4188,4295,177,9025,100130889,7287,170680,170679,4855,84300,1590,1041,51302,2880,23113,10554,10211,9533,2914,116369,7932,7941,10591,51513,221527,534,64928,51053,3710,5603,1432,5089,5232,10930,80352,6892,7422,23070,51596,50854,29964,222663,135644,55809,7746,10475,28973,11074,6631,2740,56658,7940,222642,352990,4594,80742,389376,2739,1388,860,57497,57699,116113,4795,5696,5698,8521,5252,25844,57505,5460,4049,9753,56244,6015,9436,221477,780,11270,692199,27242,8464,7124,6891,6890,7922,7148,7146,4439,6005,10786	63924,1063,51230,80700,225689,57659,399474,2922,57333,6530,284129,8818,23130,401,220,51028,5616,57405,55200,328,2863,460,23109,6121,6218,1950,9980,391059,9048,27044,55540,84501,23205,27434,7369,11096,2850,54888,9546,26509,7561,11211,10943,79915,3212,2220,1829,6457,113263,6935,866,1891,333929,55149,5877,6390,53942,51046,285331,1473,10100,1215,79960,2904,51106,144455,553115,84875,134,160,8496,22924,25830,6495,22871,5711,51163,85025,26576,56886,65010,26521,84928,6193,4597,752014,5191,55515,55958,10694,10008,2563,79145,255061,2798,71,25904,343,710,51270,3172,10578,55341,80776,11151,139285,3607,10352,5479,2181,8074,25873,131096,9378,57545,130557,255189,23204,7263,199713,51282,2773,23671,57480,9678,79733,55832,285231,7704,51283,345778,1600,84959,7351,1028,170690,143570,79133,2826,11196,8720,116285,144195,114793,55968,55805,163732,54841,6491,2004,56979,56,120114,1045,995,53349,152100,64105,84817,267,7350,80895,51676,160364,57016,9632,51329,8079,8403,23254,6387,54822,342977,445,6228,3218,644815,23075,1520,125981,9295,79047,9230,85378,84690,220296,93587,388753,1393,10900,6818,2309,25926,8572,51506,5583,124801,3795,8456,51299,6128,28958,32,9363,4194,6738,10178,7411,50831,7075,10409,57491,953,55014,944,7021,4650,9203,389072,28316,51733,376497,22798,51204,818,55291,5382,8490,84282,5355,3568,10371,2926,84547,7592,8340,11153,8724,6730,337,9927,63904,2719,27069,9381,4982,5437,81693,2130,259307,5689,65975,83452,11016,5892,23741
chr3q28	17	5437,2257,84002,3556,2119,1173,647309,4976,257313,152137,8087,3280,59343,57110,1974,9076,6750	10814,148327,10897,6295,132625,22938,54622,10181,54874,8706,4921,147323,8553,6620,1010,55486,23198
chr3q29	28	22916,131578,205564,23527,2814,5062,1739,80235,54965,152137,84984,84223,151987,375387,55341,165918,89782,622,200933,200958,79572,344905,4585,84239,5504,7037,84248,10188	283871,171425,91,50838,440503,10668,10044,9734,55505,11160,51411,27085,7265,835,11018,23243,57556,10529,11270,29914,114799,11283,9111,6187,7295,64425,1942,3492
chr12q14	30	3747,23592,10576,7103,283417,144453,117177,9958,2681,4327,89795,2799,57460,55832,57122,84698,11010,11260,114882,51643,92979,23041,253827,4193,92797,10102,1280,552,11197,5908	5146,5876,10401,402682,79896,57448,128869,4841,65010,28526,54862,29122,124401,11116,142,200081,145282,9723,134353,84109,3887,10208,10255,10471,3394,2547,9635,26585,55,26284
chr12q15	19	27345,1368,64786,4659,8445,10818,23011,22822,5787,29953,5801,4069,55801,8091,50616,10330,11052,56890,121278	2629,7124,195814,6605,79070,64386,5244,9690,127845,5048,10142,200081,1893,28976,493856,4837,3972,1797,56956
chr15q13	21	1139,161742,9990,9716,117155,440275,161725,171177,9824,89832,22909,6692,8924,4308,342184,57099,6447,11261,7082,80208,89839	5017,55959,25825,10800,3097,51473,143662,55847,6232,23500,578,104,27333,146556,23326,55165,85476,2271,116372,29124,8565
chr4q	5	10252,1182,1212,7222,54433	54841,39,26873,273,729993
chr15q11	25	2562,7681,692236,54551,4948,26585,2558,81614,123606,4123,23191,100137049,54866,57194,51103,2567,8123,51285,4692,7337,114791,321,30844,3653,283685	5515,79960,3443,113130,150465,84084,11258,259217,64599,5162,153572,8985,84726,114805,81794,29785,1380,10156,5940,283748,8501,5601,4151,763,114898
chr7q11	56	54103,154807,57157,51427,653361,27445,948,9031,5982,8460,2006,22932,10875,3092,7461,7458,5382,5379,5387,83698,6804,7784,57414,2969,5439,654817,654816,10344,7589,55253,8326,7532,135892,27342,51085,84163,5447,7462,9569,51657,5189,154881,81844,1364,1365,85025,51119,83451,3984,168374,285955,27297,889,8468,113878,25870	10840,8450,4097,116173,25853,9014,6908,7141,79848,285704,84514,54808,51412,3703,55033,4837,26224,2739,4504,54546,8794,5596,25896,116984,10436,392617,79971,54902,92283,10178,11072,79813,55536,6517,51642,3978,79868,7225,92840,284656,1581,677798,6468,90293,80179,51384,3306,6135,1587,51422,51655,79833,3207,9931,375757,200081
chrxq27	11	51438,3423,64663,2332,84631,1038,4534,30014,2010,286410,23641	94240,1677,7439,30811,3898,965,54798,10858,5019,84255,7443
chr15q15	50	23431,342035,161497,113189,5873,7301,2628,79094,197131,80237,51496,23269,4236,50804,57519,9153,161823,2038,9836,7158,113201,255189,1854,9677,1159,2923,83660,50506,84978,5330,283651,27229,90417,283652,5888,55177,729082,25764,6652,54617,10125,9333,7057,2644,4058,6557,4130,825,2595,146059	9023,9141,83590,152789,1147,30833,9723,6605,23262,2052,55193,84706,2794,7084,114,29895,149233,10330,4142,6603,8492,2944,3543,51673,1233,283869,5775,4855,54850,59285,22914,219749,64421,4701,83884,2743,862,10576,4618,54472,5594,1936,2591,93100,7225,80201,10133,4069,51535,81030
chr15q14	31	3706,56924,254531,84936,161835,11339,57519,23168,51203,57369,6263,54567,701,22856,26258,51234,283742,85455,4212,55505,146057,3712,8773,90427,23339,22893,57617,64397,26015,23582,283748	5805,10095,3329,7080,2820,26235,3191,57554,2825,388325,4059,56929,7292,5147,5768,79041,84309,29916,3053,7504,64398,4985,4968,9493,1778,9096,4891,51477,25788,255967,80224
chr5p12	8	348980,10605,7690,389289,56477,23530,5562,26272	911,131870,57727,9842,861,80124,3592,126206
chr5p13	32	51151,9180,2255,79925,2668,1601,6507,4883,55299,133690,3977,6502,26064,7584,5810,6897,133584,729,3575,133688,25836,114899,5019,134218,10923,23600,253260,84674,9631,64083,64902,1008	126820,63874,4650,8480,54842,2547,1142,57542,6440,5332,3662,137492,8778,79674,7508,55273,1436,83989,130340,5972,51115,10411,7112,80204,51295,55748,6182,5638,10907,124936,404037,54733
chr8q23	21	56943,114569,7201,114788,9694,50484,84955,340419,6641,55638,137735,9166,55074,10584,3708,93035,7373,5179,115111,7227,23414	1736,92211,84102,254170,7073,54878,4653,5264,414325,199720,51716,9949,3784,3281,5536,51388,6642,114815,6868,55213,22870
chr8q22	52	115908,54845,55656,4147,51001,83988,6674,79977,6788,1345,81034,29967,10404,25897,169166,4603,3788,286151,26986,55353,7071,10940,25788,81501,6383,9134,116039,284,9791,286144,862,54704,91147,760,7381,7534,92140,5440,85453,51123,28998,6156,4956,79870,27012,8323,26166,51366,79666,157567,1015,94241	85438,356,23152,3354,9578,55351,4352,5453,23479,4891,4621,51616,55066,7993,9209,399474,4702,93624,80263,57506,7225,5523,9092,5833,5298,23070,55363,54551,9563,28981,84166,4302,2775,124935,6387,2581,201164,7432,817,51141,79956,1131,5079,26053,85397,10408,6227,199857,4618,6015,55210,3375
chr6q14	34	1081,9324,60468,10492,22881,6885,56479,6785,4907,25821,3354,25998,167691,346007,27145,387066,2570,5238,2569,9096,134728,134701,135228,22832,55023,3617,1268,112609,55754,1915,7162,26503,26799,692088	56848,3182,23023,116228,54510,79707,54205,64072,6573,84627,259236,63901,9437,57153,154664,158471,7170,8288,56906,7290,491,3467,1152,2543,26576,6861,6833,5296,65268,10610,7443,501,4644,204474
chr8q24	101	90990,27161,114,5339,4856,51305,50807,50626,64798,23237,23639,22882,375686,23167,84875,54108,90342,55039,3037,2131,5168,114822,23246,23513,8928,8629,9401,80728,4796,7564,79581,4982,3297,81858,27085,286053,4609,93100,54512,116447,6713,1936,7038,8733,83696,8581,4061,4062,7264,83481,79792,54742,11156,225689,84232,6482,5885,26873,8667,83482,5462,169044,83940,66004,11236,8000,340371,79139,338328,84988,6132,10397,169026,2843,2765,5820,137196,29028,2907,114907,157638,57152,1537,8840,3786,84985,57623,286077,10656,56169,157378,8694,29894,4715,55630,51105,79075,90390,312,2875,51160	135250,123624,55112,2639,28955,85442,150677,2001,84643,11093,25806,23659,1056,9411,58160,152185,54784,7356,5880,8366,58491,5893,7222,79831,10588,57530,1581,6039,4192,3172,114034,9337,246777,84246,6017,54954,84299,10260,80223,26009,22821,7322,64852,55854,55827,139728,160287,843,55596,6945,9466,1178,51340,4143,168400,6314,152007,8723,57630,254225,153443,6447,8029,83606,3816,23189,1635,5682,9498,1673,3756,8635,83943,51574,10204,1854,2327,7018,314,1468,55832,5268,339221,284021,84335,84912,65057,3744,26806,55540,135,91584,92305,356,338440,5160,51371,9148,155051,9521,6925
chr5p14	13	735,3157,5369,1004,1007,2690,7204,10409,4883,1010,56979,5618,23037	4289,57538,1857,207063,51116,10878,338339,23036,79094,2900,6844,4499,4176
chr7q21	62	1576,1577,5218,25851,10926,5054,25798,9863,1278,51666,54677,6717,2770,1595,8295,23089,781,5243,346562,5244,2792,10165,9988,5444,5445,53616,57154,5446,79689,85865,253012,64816,4176,5189,9723,223117,10512,57798,1780,7978,2913,154661,2783,8910,261729,26872,799,10282,6863,10142,440,9069,219285,4885,30816,55972,2056,8321,285987,55607,51593,54809	5684,10319,50837,526,84680,9815,9001,647309,3507,113235,339366,54986,90952,200350,140689,81876,119504,6143,79852,23382,112817,3048,2555,7292,2672,1730,2537,2694,2632,259286,349565,9447,26574,10449,23474,10928,5422,3868,6349,163351,8776,114789,25821,2812,9587,4780,79683,5064,2615,84918,10130,55179,80117,121214,24147,8503,6423,123606,3856,3429,9481,4686
chr16q11	4	81831,10265,79801,10294	6302,51207,1781,4108
chrxq22	48	6173,11043,9643,7105,56849,9338,79921,10857,8471,286527,5631,1678,340547,28985,1730,84707,142684,26280,3188,2986,1478,55998,56001,56000,80712,9949,5063,114928,9737,340542,282808,115201,9075,203447,56271,402415,55916,1831,79710,79589,2182,1641,27035,2491,1288,1287,1821,5716	2979,5549,84620,9453,3475,29896,30834,65123,442862,9860,139189,23244,79611,3993,27319,55917,2230,89941,113675,5408,51348,9946,1056,8566,1107,27244,93621,3872,5048,54790,585,5458,2009,4714,81629,84779,728118,3062,90459,5430,9095,130013,84630,4242,54346,147372,1871,6853
chr12p12	43	3945,121504,93661,9412,2904,3375,26127,53919,51071,5288,2842,55907,55766,5744,5965,10219,171017,4033,2012,6660,6489,51729,6579,3845,55500,2998,3851,51348,56938,397,121536,5228,8496,5139,2984,55259,9847,28234,10060,54477,2059,10599,4257	93273,63916,5828,9136,5768,6239,6385,842,10189,51389,51663,85462,26748,3228,2827,23198,4188,6440,80184,55055,1558,9647,23112,11177,4773,79759,6328,199974,2043,5359,203859,221037,54820,8943,256126,8204,472,57292,627,23617,8537,5868,54567
chr17q24	27	10672,51,22901,54757,9931,54799,2905,26207,27091,27092,786,9368,6752,22843,25926,10351,10350,2186,2885,3993,23580,2232,55062,5718,9120,8787,9382	79923,54821,84293,84656,1811,389,8270,2845,5540,2180,58538,27178,3445,10425,1038,29101,29028,55323,923,27232,347853,6554,641,120526,6792,5414,166012
chr17q25	122	79643,6730,147111,284129,57597,6427,201294,5833,339221,146664,3959,5881,15,79058,79651,256933,283989,9400,8877,10871,11314,9146,3021,2837,6448,57674,124590,30850,124583,23558,146713,26502,30833,64772,10610,55808,79092,10189,23265,6169,2642,85302,6397,6613,6182,79755,57602,9625,284131,9267,400629,439921,201255,332,26151,9123,9121,1453,8535,84733,57332,125058,91107,8811,114757,9021,10458,146712,5831,768206,146722,124599,10801,85451,64122,3691,51529,7077,57521,22994,9775,94015,92736,396,283987,4097,5034,25794,79672,23510,5986,1468,60386,51181,3607,9144,83882,55036,23210,64118,79902,64446,63893,2125,6904,2548,124602,9489,4884,57690,124512,114897,924,2873,11322,6398,147138,55028,29115,51547,57409,23163	51053,441024,4012,91624,204851,6146,8675,65985,83416,80339,6727,1317,2565,2475,122402,6580,51213,100130889,4892,3816,55565,7462,22854,84959,25912,54997,55706,2304,4502,81029,10408,23259,64976,9138,5049,259283,148066,23246,3038,5984,80319,10728,4146,26774,8812,57448,8844,27076,57292,91,340719,84696,6665,64423,58484,65125,55786,4703,51447,4224,57555,5607,55620,9622,3091,1186,823,6548,55130,23568,8852,64854,10475,10585,7146,2556,10022,91151,8409,3223,22885,10477,23557,83795,6640,3562,3137,3700,23224,2353,1363,2849,54841,10350,23580,706,7568,92399,337867,26576,10170,54971,284358,284161,20,10276,54892,121599,6478,1429,4736,91801,84991,217,5775,149428,150209,4637,1158,2928,8517,26056
chr17q21	196	80174,9842,284058,65266,2826,10900,3860,3858,6426,8153,3728,54903,9043,4831,3880,3868,4830,3866,3674,9326,162417,782,10481,10642,54474,80179,25984,3430,147183,124790,10614,9755,9001,55876,1659,8678,146956,1655,3885,1747,339287,2793,6945,1748,9570,84514,5697,2670,10052,51096,5878,30009,93210,284076,79148,64132,4137,414062,7153,752,990,2695,54549,2538,246744,57125,7484,10882,9020,60681,23415,6442,124857,201266,51225,22834,124995,23131,6827,5193,4302,729873,2118,5164,9496,6155,2535,6774,1845,7343,4222,8714,84073,146909,10140,360205,64847,1267,10951,1101,7473,55379,162466,10209,7283,27175,11143,162540,56934,9343,58488,30837,201176,84951,23512,94086,10230,6605,4077,146894,51747,4779,1277,8165,51226,5539,3690,6351,92579,23460,23461,11267,3675,5148,672,125113,3213,10014,4836,3214,3211,3212,373861,3217,23591,3218,3215,84366,3216,3219,11056,5409,8631,388389,79893,91608,29893,5709,8506,80279,3837,4905,55040,284098,8396,57636,10493,124626,2896,4804,317719,314,28511,8639,29916,3060,65264,10241,79132,255061,28958,3857,10237,113026,124872,55163,10513,84687,654364,6668,9862,124801,147179,80320,4353,84313	383,5738,56996,493753,91522,9512,3798,9543,63971,60682,55646,23237,4320,389840,6473,6124,55593,340205,7869,8483,25973,26280,6538,27090,170691,144100,5629,645811,1054,9966,8200,50835,6311,2661,6358,1828,10848,122553,3709,83716,55805,284,2241,10291,23382,2645,7415,6880,1740,4056,8539,55095,140735,3418,574029,2877,83878,55364,1388,9518,25875,27075,57799,4892,83874,64506,1549,56955,5031,84569,1514,2824,8557,7936,22864,283989,57127,1847,728441,84461,6227,123264,7073,23080,969,136371,335,83879,415,29765,55697,126433,51667,2104,81928,353376,3680,6843,58526,2828,7913,135152,23644,984,64184,10746,128822,78999,79159,80821,8711,116369,3209,2895,327,390,10959,869,2946,92745,55135,8701,79188,56062,6810,64240,3775,2829,84455,10447,2517,79899,1644,3749,9295,124401,79074,7462,143630,2253,10325,27445,1302,84343,4794,553115,11101,2355,5456,81606,4487,9476,27074,9401,158800,9154,374918,5046,2191,1630,643749,9368,10127,10611,3913,54662,1735,81706,8076,54878,9236,197135,1258,3795,2994,57876,9568,57479,1504,59341,3034,5523,8892,291,84236,1842,9509,65009,1429,55074,3897,8976,57646,666,25837,80218
chr17q22	26	1442,59342,5414,3131,1353,9241,1443,8161,84643,8526,762,9110,5578,1444,51649,2302,83990,252983,2689,2688,56155,9969,8913,64750,79665,7126	6678,118813,27101,283234,55531,4001,7415,1829,9782,56253,284359,6867,57620,2634,9391,22985,2986,25984,387755,3123,23457,3561,7704,51669,1804,10651
chr1q43	15	10806,64388,440738,9453,10000,57829,200150,3964,55127,4811,9467,56776,4548,6000,23596	124540,84309,51449,9609,55027,3189,9925,902,6866,2521,6545,51605,10368,2626,11024
chr16p13	175	2671,116028,1775,26784,283871,25837,64499,91151,124401,54985,79091,4833,18,24150,23042,123803,57799,28955,527,146279,84656,57407,29965,4913,197342,1387,64285,79641,3040,3039,9143,51283,64788,283869,51025,752014,1186,124093,84464,10295,64714,197358,64386,5073,5170,23295,10101,260429,146330,4716,899,26063,10368,10131,9727,1039,79228,7874,23059,23589,117166,51764,51172,4210,5310,10127,23491,51728,8399,90864,58986,7142,6296,10573,79412,653808,54715,83886,63922,4363,400500,64063,10942,84572,4917,9088,1459,81889,23524,4261,57524,55313,8938,608,79585,26156,9894,2013,3683,398,7023,9516,23274,6345,9235,7369,30812,5493,10232,84231,9093,8312,9742,729993,10607,10921,54442,80063,1773,57465,51061,7249,4629,89941,8912,9028,3681,7177,23420,51734,6650,9080,56052,6187,7755,3163,79006,54820,84309,1877,57496,114990,64131,3483,146556,7329,5373,9351,29855,3029,84662,645811,64223,10273,730013,1632,283953,25823,8303,8786,124220,2072,124404,79838,4350,9284,2935,58531,3050,8131,23162,124221,5619,5620,79652	30851,10066,2806,79833,3977,8986,10235,6387,6144,23640,1134,5159,3416,26993,23196,6773,3765,1952,6228,54997,66005,2201,57715,29,8498,151888,5196,26227,220082,65117,6776,3537,340168,144455,22902,3948,5143,55677,9306,8507,27077,84196,7188,1051,55653,6157,51001,55273,11045,9962,7421,154790,79772,114757,309,168374,146183,726,7007,126668,7431,259296,55879,5271,51042,6955,6500,2672,11099,8667,55572,3284,7263,22913,8323,55651,4071,222962,2172,5445,149428,285231,8581,5494,253559,2026,6873,10781,10657,9136,229,207063,8761,11123,245937,10076,170622,339479,6496,6863,56833,353189,23710,63917,80712,64061,5412,116832,2558,8314,6427,94121,6554,80854,79147,51206,79368,2258,9031,2209,2657,84918,8463,57590,6789,5287,80055,28937,960,9263,10556,94,54471,51117,51052,64398,27133,9398,729533,200845,6756,1310,7703,51194,11081,84293,2591,252969,10893,147372,57532,91851,5000,286319,55094,23563,9401,1819,56848,7357,55379,56910,6449,8824,25792,124995,4277,2815,8522,1147,3480,139189,9114,7041,11221
chr16p12	55	10423,23214,343,4706,5579,26470,6817,2813,6799,8479,5531,57149,7369,124454,10261,123879,23204,257629,204474,79728,51451,387254,487,283820,51760,115584,7385,6524,55114,54700,64131,197370,29904,51108,1201,7783,10229,5930,400506,10595,146183,9956,55567,6210,51704,57146,112755,29108,6340,57478,51573,653190,9738,116285,79831	23295,92703,81578,92170,26097,93323,55384,83460,55647,6741,56776,1620,4982,2222,2099,11118,57595,54386,7001,405754,57511,4295,80005,57222,84300,6284,23505,147011,9134,57703,155051,222643,161253,3320,4074,27121,10215,6407,51397,84440,79639,56928,83479,23336,79962,10051,10715,91801,97,4188,11173,2059,805,5900,127833
chr16p11	64	78994,112476,6818,8448,5595,7041,2521,9344,1339,23475,22928,10927,54620,3566,79001,146547,6810,5261,115509,10847,7284,80270,83719,11273,10421,6911,79759,653808,930,26471,386757,51327,8663,84148,246778,9961,9739,64319,493829,3684,3687,388228,26000,339105,29895,79798,79077,11151,253980,3835,50615,55911,84901,93129,4150,79447,1489,146395,112755,5652,25970,27327,552900,9810	29970,1954,10002,54838,816,79710,64208,25942,29107,84639,1891,7123,3931,8576,4040,51067,91544,2052,1447,23753,4176,3006,9889,57089,3119,729873,23491,23387,10745,1039,116987,60482,23533,7182,10533,56848,4653,284358,1393,27094,51363,8483,5650,51191,8975,4597,84991,10254,57634,252983,161357,25823,222166,7088,23708,374860,50833,734,4170,55106,57480,4669,191,9313
chr4p11	2	326340,54940	29780,873
chr6p11	5	22875,27283,3062,51715,26036	3434,55825,131405,22974,10224
chr6q16	20	84539,10690,2898,81491,9457,8732,59336,23376,79694,5454,6492,29078,51465,135293,2045,10973,10957,26235,57038,85015	64750,3361,6964,59339,4133,30968,4916,2549,23022,57120,352990,84680,7551,7093,84033,8048,9375,79603,1777,7402
chr3q13	56	84666,22989,9666,111,56987,11167,54847,56983,961,51365,56667,257144,4045,11148,201633,1814,7200,29114,57514,214,7348,80218,10721,8702,151887,28999,55211,64422,141,151871,151888,55254,83666,7634,9515,55347,91653,10063,131450,26137,27136,523,7372,941,152185,2596,4710,6161,64091,9626,3059,79669,55081,2932,90102,2804	5645,64794,58499,9844,3603,266553,55801,11339,81857,3982,3175,84695,348,90362,85407,170959,375748,3361,60481,4938,92241,6904,1497,8968,60559,9258,55885,9141,6001,7498,9389,84467,4261,3735,260429,11261,80380,11329,3843,6983,6730,10211,2078,9333,5967,51280,8861,4669,23085,6875,7291,253782,8877,10712,606,10574
chr6q15	12	23036,9892,84694,57231,58528,10559,60468,23033,23195,167681,55122,81833	839,56882,574414,64699,11142,55193,129049,6345,440,5909,4800,64446
chr6q12	11	4199,346007,22999,1297,60682,1303,55510,135152,23469,1310,7803	1548,6035,116447,28954,55351,126668,7247,140576,161725,5781,114876
chr6q13	12	7272,26054,3351,441161,154288,340168,4646,594,28514,55788,83699,51389	252983,1763,26039,5768,79145,79600,85318,6624,3156,1478,286,1827
chr9p24	30	3641,11172,23189,54187,6013,6019,6505,2315,8777,58524,1761,10655,80380,10171,115426,6595,90865,169792,79956,79937,23081,55664,50808,81704,169522,29126,3717,5991,4781,7436	2999,375757,199720,2312,6390,5549,10085,3752,11281,64764,11080,2920,7165,185,3916,6609,93979,202333,134111,10962,27292,9535,1839,23239,10762,128602,57533,7544,4258,6557
chr9p23	3	9350,7094,7306	1431,57829,8662
