id	num_of_genes	pos_rel_genes	neg_rel_genes
MODULE_178	15	284,2246,290,2034,7127,3576,182,2247,3084,3606,8742,4327,2251,7424,3791	2532,55036,54,27309,9948,79583,1571,5464,27180,5133,54738,27097,56928,54487,51099
GNF2_MAPT	38	5064,6857,9892,10687,6620,55800,9915,4675,9568,25999,6252,54769,6507,6853,2823,287,4137,9899,51560,3785,10900,1780,2775,3800,6812,23362,9378,1996,138046,55450,1795,23467,23095,2891,6000,1759,6456,2596	6616,10772,55095,1485,57396,14,54361,2619,10161,164656,23012,55930,922,23760,5214,6470,10152,3784,930,57476,7352,2176,51084,6489,9079,4201,10215,10641,57862,6224,9188,56916,3916,64091,5757,65991,9840,51168
MODULE_367	28	7852,2596,1230,1606,5333,3357,1910,2769,185,719,1234,624,729230,552,1902,5021,5031,3579,623,6010,6295,5029,887,9162,5028,1241,2151,23683	6359,1776,653808,27350,6291,55565,8703,23676,114805,91544,5151,23344,29929,79019,1454,1735,1565,7356,23518,29994,203,2569,7903,6657,462,3985,5584,1513
MODULE_173	15	1848,10912,2260,1844,5999,1950,1850,2247,1846,728,2357,150,5998,136,10454	150465,11047,1952,1802,3295,8846,60370,5238,23671,8482,23224,26024,8092,6839,55683
GCM_DDX11	37	9098,10802,64599,6777,55275,84340,25942,3697,57647,2686,64766,3849,3338,3891,1302,835,113419,28988,10066,23381,11091,93624,56928,64852,132158,25865,4209,54903,10505,160,55665,9967,9136,23633,10260,84129,119	3760,859,2885,11047,8661,53635,23070,2535,10594,2029,55647,7421,26986,80004,7251,53904,57763,4935,3029,6340,10682,151987,23336,6741,1736,51031,7317,1145,3945,26057,26052,80714,3559,11247,4725,55644,2849
MODULE_171	118	3507,5359,3502,3434,5641,1628,51363,8728,3119,4599,4118,1440,3117,1545,3992,9232,7057,6362,2633,3575,6402,27074,9056,8718,973,942,6773,6932,10964,9636,1667,926,5790,9679,915,5104,366,921,3587,22914,3563,3560,3122,10663,10161,2357,27334,6403,4938,1514,7130,6375,57578,3514,10346,3669,3430,962,54504,10561,10578,3001,4600,2634,3431,10581,1316,10859,931,4283,10410,24138,1901,10628,4940,25939,3738,814,23036,84749,1052,80833,115207,3040,3115,6964,28831,64092,3113,30061,3125,55703,27092,57162,80325,27086,84329,10734,25927,55072,137970,79858,80774,55024,23224,64395,56479,7404,8312,84166,87178,1240,85441,54210,26051,6383,90550,56164	6781,3188,8909,53836,1521,65267,6748,6860,1144,57407,1604,8547,10672,23560,9088,23646,10572,10635,2740,11338,10459,6503,5867,64766,5803,171558,55885,10928,6037,79070,4435,4650,4069,51134,6728,84720,28955,51350,3110,11339,85377,5216,80323,5101,9993,8826,7140,5607,22822,2736,27180,10897,92259,4841,9294,22981,83473,4103,3881,3911,1117,51271,7295,10105,9414,8751,8985,2935,7289,57460,56906,10301,4200,28973,6917,9552,51073,84309,9416,6955,11269,1508,1269,9733,5157,6741,113510,1265,79870,6624,2901,3207,55589,56667,10367,7637,6758,11235,406,1139,11059,9610,55775,57337,9126,7373,8526,57463,5387,4005,140465,5469,4791,3953,64342,10067,7204,51444
MODULE_170	87	1601,4638,5156,7450,3554,2335,3693,23524,5159,8870,977,5641,3491,6387,6347,7077,5101,6275,6366,7078,11343,1545,3992,7057,4312,2705,10395,6362,2633,4318,2207,1593,199,1230,3689,1536,6352,4005,9235,2212,1612,2209,3563,3111,3560,719,10663,10161,1234,2357,729230,6678,1514,6300,7130,6358,2495,124454,1674,11258,1012,4313,10578,3003,2634,10581,4283,7076,10410,7305,2621,2191,7431,10437,3902,4069,1052,80833,1368,115207,3040,1436,2512,583,1508,81671,8741	9314,90993,114770,83852,5662,65986,51514,8777,22876,92369,3980,57122,3359,8809,84698,795,23250,10982,10687,2767,84687,9745,57142,8838,6727,11309,64581,9454,8939,5606,55589,51400,2957,10171,5307,2843,5127,866,10640,5914,8452,55283,314,7580,6142,7273,10268,4010,1742,783,5351,3559,25891,400,55967,54165,10024,64856,51629,5617,3149,5207,961,9510,9734,57134,10479,10681,8533,10438,926,5880,28,1659,29121,2000,4835,58485,7407,3801,4640,3856,27335,9988,5555,150465,2334
MODULE_177	95	7128,3428,1848,388,6446,1396,7037,5996,5788,3117,3014,4171,991,7153,1033,6745,11335,10949,397,1786,7323,7329,27338,3566,6503,2745,1043,199,963,4005,3561,240,3059,3936,1457,10204,1201,1267,9695,10093,5778,2289,4354,9111,5336,6845,1983,8942,9679,3683,3109,4938,4076,10346,3669,962,3437,5777,3716,4600,4792,694,633,3148,3930,5902,2995,7351,4790,10959,7913,7428,10095,2171,22821,8451,2908,6482,262,23530,23471,6653,1801,10728,10419,7297,2665,57326,10287,4758,2782,3482,1650,5680,5832	6344,22905,398,23646,7532,813,6492,9079,6335,81857,23203,9112,115827,5934,23677,37,50626,10062,2020,3034,126433,7782,11009,64081,26284,79649,10406,10589,84299,10212,200734,5495,1757,53335,5919,6708,56475,51575,6888,23527,7593,9600,8602,23193,23616,861,5592,54832,7367,54763,1604,1139,55973,6187,1847,57794,9318,23223,10672,57111,1026,6091,51031,7071,57835,84467,9107,3853,816,85302,2793,117245,3002,387032,153222,1474,487,54465,8509,5368,9700,8099,51177,8974,80204,1327,525,9978,59,9699,5997,6698,1047,7555,224
MODULE_176	206	2719,1809,1281,2628,1290,1113,1513,1306,4060,1028,8406,2878,857,6525,2619,2274,4129,3371,3479,716,10202,1114,10231,10439,7857,5950,125,4852,2167,6857,284,3481,220,288,7103,1644,2596,1545,390,1000,2705,3851,2034,2615,2633,361,10406,2869,2920,3675,2214,2152,3248,1117,6286,1439,6662,1672,246,23650,563,6480,49,4620,189,1565,1855,7702,4208,5530,23209,1896,1549,5789,1946,1161,866,5053,727,3698,6364,433,411,4916,715,1524,333,2571,4884,6000,5364,5121,1400,2562,4826,11013,4857,1804,4974,5800,10810,4756,3892,6239,7368,7141,1443,5166,2117,2529,2623,6276,6493,1800,8739,1395,4604,3084,2624,5023,6351,7299,6329,8942,10874,25797,4795,5745,224,9104,3562,1356,3960,3699,1373,10993,3718,570,4886,4982,5802,2357,3805,4919,2047,5801,3821,2742,2897,5793,4923,8581,9154,3860,6490,6699,6361,6258,5675,6948,4842,634,7140,6196,51352,7053,5940,2949,3846,7018,7079,5452,1962,3909,7369,7039,5079,2810,1803,1901,2922,4745,2889,266,6569,5588,8404,6344,7306,3745,6953,4760,4222,2947,4314,7980,2139,1071,8076,1015,6939,54578,3670,6296,2921,3772	3037,2110,54825,2591,1152,51642,4830,9650,9185,4437,10946,4917,6519,10747,9581,6495,114928,3488,8910,6585,2037,4891,29117,7915,10347,89886,966,6571,2824,9476,8645,10418,1308,23310,26298,2584,5890,10178,11251,113,85439,6723,10428,1293,11047,66002,8190,3239,1345,722,4122,6534,677,1660,79882,5052,9735,4289,5915,6898,3516,7482,81875,2059,84164,23034,9915,23360,26517,9400,23085,1959,55573,4922,29015,11132,6293,51629,3425,5307,58484,4061,11309,84245,10923,11170,3276,56521,10690,10107,5179,689,5408,81035,8859,9379,144453,54475,5000,5465,9645,5965,5009,2078,58473,79982,6205,23524,10385,55186,138948,1892,824,10621,5577,11133,9479,9757,1880,3265,89122,22938,65267,7508,3446,10557,9761,10901,55520,83853,91056,1301,8904,2099,3752,8683,10128,1390,5797,54437,28982,2707,56623,4711,84689,2262,123606,10211,51035,11244,2984,9349,10879,4317,142940,9693,337,57030,2208,55635,10605,9709,83879,10228,5157,7098,6866,1943,55065,23305,7903,5822,5192,4694,9469,83540,26277,22878,57819,63035,114786,29901,330,51684,8774,6275,332,26258,23452,7072,9805,9447,2153,64895,9362,8674,8396,353,6018,7031,26057,8544,10877,8766,9540,1802
MODULE_175	49	358,4052,1969,5352,7326,6376,1230,23650,6947,11262,7104,3156,1380,5138,7704,911,10507,286,3359,1880,80781,6556,3560,917,3601,5583,3570,7140,786,6640,9322,5467,1718,313,5351,22822,7060,3270,6953,8711,5867,22796,2909,3480,5432,4520,30851,3215,84220	23305,57115,23368,3083,2578,64083,292,535,7342,114625,9957,339479,4923,2956,2213,79784,1996,5626,29099,6494,8303,7474,6793,8668,23034,8349,2189,9374,3699,222,9404,23228,6524,10005,262,166,9997,4542,55635,2120,4314,6760,3158,80018,9969,10881,51320,84225,1974
MODULE_174	91	10398,4638,2022,2335,1278,11031,8870,5641,3429,1009,1844,4125,4837,9518,2305,1785,5536,6895,6398,10631,6280,2869,1593,1230,8566,4057,4143,49,1796,8242,189,873,10810,22932,1667,10507,4245,3084,2769,6916,23644,1356,2886,728,2350,1839,3560,719,7096,3959,2535,2113,6927,1821,6648,5396,10162,4502,9322,1718,4814,313,6688,6288,5004,5351,1791,4496,4321,3902,5349,7060,9993,5479,6271,7434,6829,1994,2139,7136,968,30851,5025,7204,399979,10140,3142,8558,6499,9780,23646	9045,81602,731,5371,9688,2151,7158,11330,94,1938,116,51320,9841,8399,80777,57657,10907,7477,9100,79882,10438,8521,3184,5326,57649,9859,10578,29799,8099,27132,51162,58538,400,5223,440275,23512,3185,151742,23233,1,5976,8464,2057,64395,4582,4627,2239,8370,10248,8869,55503,5979,6917,56603,10437,2806,7486,3557,6253,8760,90701,1000,9734,7299,2110,56269,11127,10148,51450,55738,55630,1647,9781,4074,7862,7307,23166,57689,6769,57418,9479,4653,3880,115330,3037,7528,6697,5518,4882,81626,57761
MORF_KDR	78	5817,5463,9002,27302,6276,3603,925,6530,364,10085,26873,5267,23456,4161,9356,3699,355,9211,3827,8879,8929,6239,29909,56099,6258,1571,219623,53340,2492,3590,403,5238,814,2532,8028,26235,6444,51666,9095,4108,23233,8464,23187,6374,4634,57188,79577,2048,1756,9498,3849,5892,6927,1295,2072,10781,6493,5787,2986,8690,84628,2709,7855,6360,3885,3791,4916,1629,4287,27334,1310,8856,7373,1339,154796,23617,6833,199731	6588,91272,64854,3097,39,6591,1271,6520,4739,1958,9134,10522,26206,53916,79091,136,169522,667,23218,6468,801,6470,388,85476,3845,7221,5578,10112,487,2905,64395,3490,2647,4854,7145,285,8125,5651,25915,11193,10142,8273,1178,2813,4204,23418,3653,23576,10622,25759,9086,4313,2764,9807,10970,1400,9603,2116,51231,4288,7074,9091,10009,6560,55223,9993,10857,6248,374868,4680,4163,57794,23177,1,8200,3805,824,48
GNF2_TYK2	31	5699,55573,9960,83440,2000,393,6778,10097,1794,55233,5062,1654,1105,10209,9208,397,2665,3059,3071,79585,1655,4126,7297,10095,11151,23196,55027,663,2870,51317,3936	3887,6556,7692,3622,5902,378,7175,4848,1537,79838,10924,8289,9121,54386,11157,829,4057,728642,64795,4140,22836,8644,444,2980,166,50855,4295,27000,57480,27068,7178
MORF_REV3L	54	23093,8834,6745,84901,27097,4682,5281,130497,7175,9519,9522,6251,1024,6905,6814,10845,51585,55669,3476,9063,10898,6683,57634,5980,5536,23042,285527,1070,8723,4801,27292,8629,9491,80205,5509,9425,9675,23131,56623,11196,9604,1107,6873,55922,23008,4437,10277,672,546,4836,55215,22976,10775,23545	8242,30848,5987,8785,1556,5032,1797,23475,2583,10200,22850,23137,3107,84148,54769,7371,55651,4967,57337,6284,5292,824,93664,80347,4956,26015,6511,25924,3891,646,1841,5316,2197,57212,9669,4129,5935,8411,2256,83941,2766,53826,29761,54625,9453,29979,6892,50846,51099,10362,5125,83879,4521,55578
MORF_AATF	182	7520,5018,22827,7064,3184,9790,10576,9733,4841,3692,8886,9785,25814,6433,3192,57819,8454,8893,1207,10480,51433,7965,10075,9031,26135,158,26009,55854,2648,27095,9326,4190,2521,5886,4580,8761,11321,9761,5300,3032,10425,8659,23399,10726,7158,2058,10939,7332,7417,7419,7458,10575,23636,51367,10598,10987,10980,10440,6949,27335,54386,4676,821,9070,84364,64210,10902,10554,26121,10856,8607,27230,7284,5550,8733,5432,387082,5430,6613,57418,6418,5515,26574,6917,9184,6749,10989,1431,47,2107,6449,3608,51593,8882,3181,805,22913,3182,7514,23214,23020,829,9088,1267,23019,200081,5589,10285,56910,6184,10250,23369,3033,29889,8668,8106,2475,11165,7398,10434,10212,7073,6626,10128,7023,2746,8295,5695,5694,5147,54107,8445,3420,10921,6741,22794,3419,4076,3066,6601,23039,7818,23173,5571,22883,1537,10195,23511,7913,5708,5709,9791,1445,10657,3550,6742,1642,7329,57017,4171,4691,1017,4174,25920,23344,9927,51780,5591,7407,3376,6118,10594,6294,8883,3312,113419,10682,3183,4733,11137,9189,11331	10424,8560,55904,6895,57407,4728,8484,7167,115727,11124,54936,6583,885,259197,8565,5778,4829,463,6142,439,1364,55843,51406,4660,10346,79801,1263,847,34,23360,4585,5611,2034,51533,6324,6399,23234,8153,1673,4026,54468,2033,9187,2719,11167,2940,5911,7128,6305,51320,55233,22850,25865,27229,51560,10618,4133,7855,6812,8065,889,2526,55274,79838,10499,3889,8794,5728,23536,10105,7104,2803,1080,22978,5411,2628,25759,9903,5649,11261,4784,30845,7337,7941,10982,134430,55031,3910,9095,10471,6037,8448,5880,4897,11056,117178,33,79365,148022,29843,7349,7447,5707,27123,79180,79671,6296,117581,1429,9499,57620,10298,6860,729230,1022,2197,10761,80258,2569,55423,8970,356,7295,23529,55384,54674,6854,80349,3621,8888,4257,79602,9025,11345,51763,51268,1185,9516,3607,79071,2694,55000,10485,2625,9188,3960,4704,5209,5315,1813,27240,54998,8936,8170,1378,947,11260,4056,53917,4638,4824,256364,728239,1186,782,2529,10206,51299,2869,26585,10261,634,2146,23228,54892,10810,84844,27289,5253,23547,4685,3483
MODULE_454	8	1909,2692,154,135,140,796,136,2696	51203,2305,2653,5032,9294,5134,2868,9562
MODULE_363	43	501,2335,1917,10643,900,4726,5493,3659,1429,4729,4723,4722,4728,4724,9550,533,4725,527,4709,4711,7381,4904,6138,1803,1051,7167,7385,526,5464,7220,689,2720,3030,4097,5435,1001,1384,5438,5824,3516,9352,5573,10857	57680,2323,114801,476,59349,113791,25992,27072,887,1996,2901,51669,80833,51105,51348,11005,90313,2113,51477,7369,1295,56271,55769,11260,1647,7517,3628,55775,2339,2263,81285,54715,8243,8871,6464,1180,56155,5130,2517,7690,5892,51339,5121
MORF_IL13	195	5817,109,6276,5526,6861,8425,7402,9896,1565,362,3239,364,8834,3351,27097,8540,5502,23456,11103,8879,23043,5291,916,6239,6258,3360,1571,1394,5238,4487,8292,3363,26115,4108,7692,3207,782,783,9263,2048,8629,25830,261734,11045,6927,9923,91977,3761,22976,8856,284403,1339,2358,8828,886,23036,49855,4063,11193,51512,3883,5267,9187,8871,4161,8443,9356,10943,7025,57826,9926,7783,5286,23365,5932,662,25959,6444,80852,29780,9095,23187,5440,2528,596,23131,3293,3359,10781,6493,23774,6910,55274,1993,2334,661,3709,27121,546,9121,7082,27334,1310,1215,6833,23545,27302,4902,3603,2901,3596,182,5141,6513,5566,3892,6508,26011,9522,8660,9640,3590,10845,25771,3233,23085,51666,2137,525,7181,9718,1793,1889,7029,7781,5892,860,3713,1506,51032,6538,672,9641,5906,5463,5007,11281,6820,2833,9949,58473,5083,3700,9488,3929,7075,3699,51517,8061,84560,11020,27229,2842,1583,2841,25876,2099,23544,5284,9378,55669,23276,2838,7541,3060,8718,285527,818,79577,9491,9425,3849,56623,2072,1805,22893,23220,4437,4763,10277,843,3660,23275,23617,6570	6616,81544,112399,1030,2821,5210,4646,1337,2115,9699,4650,1806,1975,5890,3589,284058,16,5602,3514,9358,2331,80818,26502,5738,10127,1302,57134,54538,8853,1768,5646,55105,9058,4881,3843,9221,6632,4675,8945,6964,55223,51247,59277,467,1008,8864,2290,60468,3467,84844,403,2779,7053,3972,9170,51389,2810,79966,54361,51696,9046,684,1743,23649,9589,7148,11077,5558,2149,9689,3720,8028,81931,1749,117247,4893,1843,57409,63893,54852,9508,613,5322,11019,1524,26578,105,6827,8927,221823,10745,23424,10422,971,3038,95681,3080,4495,889,27124,84679,26580,3948,4436,377,1489,10492,1178,7390,23345,1292,9472,84971,23118,1363,10006,22809,1831,3142,6294,51271,3094,55110,5205,27069,10797,9447,23075,23054,56890,3910,3364,5411,5351,11163,6387,83879,3552,55577,3249,10661,1646,9719,1537,4200,5190,51429,26085,10477,83888,84654,4629,7091,2918,488,1846,7407,4836,1316,8514,4643,9099,2180,933,10425,55540,7080,121512,7347,4296,5638,10982,2952,55599,5813,9498,125,11101,56853,6595,2584,26470,23300,11326,5787,115727,7314,2475,10411,11129,55810,2034,29940,6231,7046
MORF_IL16	201	109,5817,8302,5526,6861,8425,9896,1565,6096,8834,364,10085,7163,5502,3075,23456,355,2786,3354,11103,8929,8879,5291,6239,6258,1571,219623,5108,10144,10018,1394,5238,814,6263,1232,8028,26115,26235,6835,4108,1182,7692,10564,2048,22832,8629,3062,25830,6927,2986,9923,2020,2984,3885,3791,22976,8856,1339,494115,8828,10009,6564,10407,22849,2822,4063,11193,5728,3883,5267,4161,9356,10943,57826,9926,7783,5286,29909,7700,662,6444,7582,79840,9095,23187,6374,5440,5558,9821,9825,60412,9498,23131,10781,6493,10621,3567,6910,55274,84628,1993,2334,2709,6360,7855,9252,27334,1310,154796,6833,23545,4014,27302,4902,10100,3603,2897,6530,2901,3596,2692,26873,6513,3892,6508,26011,9197,53340,3590,25771,3233,23085,51666,57188,3741,7181,1386,5145,7029,339479,5892,860,1506,51032,6538,8690,5243,672,9397,8521,1361,199731,5463,11281,5080,6820,7753,9949,8538,58473,5083,3697,5205,3699,8061,3827,5578,2842,1583,2841,2099,55705,10229,2492,403,55669,23276,2838,4193,7541,8464,285527,79577,9425,10725,3849,1295,2072,5787,27291,4437,4763,10277,23041,843,1629,4287,23617,23275,8529,6570	9972,6367,7498,55852,5923,2644,8312,4778,1407,84303,91754,9187,8526,4670,1108,2022,9903,91304,9337,26098,27123,51421,84878,4036,23476,55166,2707,55937,29940,54700,51147,91683,4060,59277,55656,899,916,1144,23650,7141,5739,5256,55703,9238,2814,25865,8723,7857,10046,4245,83715,51350,23417,56929,4099,80218,51744,7051,27238,2186,8688,4018,29767,5005,10381,10042,212,8161,55011,293,473,3886,1592,3854,81888,28954,11160,64180,6622,54866,3776,29964,4632,4267,3304,10551,85439,5619,8671,26015,1114,598,1009,79736,7432,7533,2689,29106,9610,27130,1473,4154,9852,83892,1353,2243,84795,11217,1418,142,7363,11269,1948,23334,51592,252969,23541,55193,9911,80740,9669,6728,26145,11196,3620,56910,4224,10878,64783,290,2774,1737,79365,23562,94134,27120,5539,2623,23530,4968,6880,8517,10497,7416,84073,5168,51659,8638,10097,80153,10295,3692,23588,7140,3694,57094,10379,7486,9847,1180,9508,79982,5768,25833,1365,1676,6955,26058,2246,1606,11062,11197,79133,525,5142,50865,9902,51747,9138,23062,5067,1465,27010,9474,5143,4172,26045,23657,27086,50650,122060,3109,10447,4131,9630,486,5021,1462,2134,57472,3609
MODULE_360	13	6038,6035,4968,1773,6036,10535,1776,6037,6039,5511,4913,1774,246243	7329,29080,27327,1655,3872,58498,11157,58517,3559,11273,6433,4062,3991
MODULE_361	121	3507,3502,2550,1628,8728,4599,7852,2268,3566,7127,963,240,489,6480,11262,8115,1310,27346,5138,8722,10057,5579,6932,1667,3385,23157,9679,596,10324,64174,921,3587,4919,27334,2208,1269,6403,8001,9099,23768,64840,55553,7101,54769,1522,23148,3394,962,23228,11009,10628,54101,9734,23090,3738,8701,51411,81839,81618,64922,23036,7832,51316,3125,55703,1286,27092,171558,10863,27086,84329,137970,79858,55024,56479,116931,60489,7404,8312,10653,4204,55016,60468,8527,84824,84888,10196,1240,10417,115350,57419,25759,51735,79368,92241,91543,85446,5877,27348,10998,55588,55893,90313,51170,92579,79657,84839,63915,114884,63897,2188,23347,23243,57017,10077,84914,114784,65975,6698,27085,81606	1180,54800,3218,3664,1843,79751,23048,529,5770,10509,7137,11098,84628,6271,1301,84689,57446,326625,1960,80144,7709,2873,79840,257000,4087,8777,51302,5452,3827,10897,138948,5209,54106,55711,30014,57507,5414,6203,22821,5696,10891,23428,79077,29952,25818,598,2811,6713,9686,51059,55179,55967,54455,22823,4744,6583,2038,11013,9114,8698,1767,5351,23131,10365,5613,84950,256364,6399,28978,3638,4714,54851,56606,10418,10471,762,8609,9821,4675,4802,6147,10199,91544,9878,6404,8021,523,818,6205,10450,203068,84647,6452,57188,25836,5892,8190,84619,23095,8544,6274,51,55209,79152,10943,8295,55233,51293,25890,285,5087,347902,3231,8482,2195,90627,6844,1906,2868,7867,5104
GNF2_CBFB	29	5699,5436,4242,3185,29883,865,4841,1794,8664,10250,9255,25898,3635,1445,10657,63901,3428,27316,5696,9987,5682,23048,3065,6047,55854,22919,64783,22890,3936	10664,6770,26065,64963,10485,10109,10438,14,23479,114907,84946,10379,25934,55686,1718,27240,54763,5613,9212,5015,54344,5775,9810,10605,9482,9173,5607,10775,22937
MODULE_86	41	11031,2669,2935,8766,5878,5898,2633,6237,3265,373,4218,5906,1968,1983,29889,5901,378,10670,5908,381,6016,10890,399,5868,5862,382,53916,10123,4600,5873,2790,5911,998,403,6009,5879,3845,375,400,5861,23433	5108,7415,523,7035,23704,10096,100507436,11325,51271,1659,2562,56891,7033,79931,79027,3131,8567,10492,146198,3732,652,684,1294,57134,9969,922,2041,51382,6532,10766,1572,6051,4689,55930,135114,3439,1447,84888,25804,79583,22907
GCM_DEAF1	21	10522,8774,79982,29978,29979,23259,64112,54765,9693,26268,23032,23291,55754,3093,55810,9908,8924,387509,7532,51552,23162	54623,8936,1000,54209,26097,80740,29895,54888,26505,9082,54832,4192,7541,83932,7840,27095,1728,4102,23199,51059,25987
MODULE_87	43	11031,2669,8766,5878,5898,6447,373,4218,23157,5906,5106,5901,1938,1915,378,10670,2778,5908,381,10383,6016,399,7277,5868,8802,2768,5862,5873,2790,5911,998,403,6009,375,400,2773,4528,10672,1967,9363,4893,4976,402	1672,9610,4201,5713,84464,9188,941,9277,1813,81615,1741,7716,9498,3430,3827,57661,53904,11330,83461,7042,23046,968,63891,8914,84914,3631,3312,51366,5058,664,3959,5571,113622,3623,54148,9057,7227,7273,1796,7291,51773,5272,2627
MORF_DDB1	219	22872,22827,9790,9733,5861,6745,3191,4841,3692,8886,6433,8454,8893,10897,4245,10075,1965,9686,2648,9326,4357,23042,4580,832,28955,9761,5300,10589,5879,8659,23399,11196,29,8678,7158,2232,23301,2058,4087,10939,10575,23636,284403,10038,473,9612,10980,6949,9601,54386,4676,1616,821,5387,10567,7095,26057,5073,23317,8505,2189,2802,64210,10953,10902,8546,10554,10302,26121,6809,10712,6760,10856,10591,27230,8751,8733,1070,10314,5432,27292,387082,11333,5430,6613,57418,11273,10994,26574,6917,7264,9319,4141,6749,8019,1431,5987,6992,6449,1453,3608,10573,51593,8882,3181,805,3182,22916,23214,23020,4849,9088,1267,670,200081,5589,10285,1457,56910,7266,6522,29889,10519,79065,1455,11165,10212,7073,9341,989,10128,6596,2137,7023,2746,2002,8295,5875,9879,5694,5147,10226,6880,8859,1479,8703,4201,1351,3420,6741,1795,8402,55611,8517,6601,10768,23039,7818,23173,3340,5571,3607,22883,10195,10549,5190,23511,1213,7703,54039,5708,8498,5709,7175,10657,7319,6301,1642,6015,4171,9128,84759,1017,9296,23344,25920,9927,256364,372,23633,51780,10898,4711,5591,4801,9690,7407,6118,9675,10594,11018,26292,25970,3312,113419,1107,2068,22893,503542,10682,4798,23137,4733,995,11137,6311,11331,10260,8450	55567,7037,6279,2794,10636,5817,138046,26085,10923,54986,50488,9622,3212,5789,9126,57018,3516,7071,5577,5473,57600,3077,1992,10280,9333,4878,9774,84417,587,5971,83852,2730,9738,6903,114798,8501,2647,10036,2897,7433,27092,135114,7105,58,27044,3898,274,1495,2564,1160,2937,463,51421,5919,9277,196883,675,51339,6768,57045,55076,55691,51548,55129,6583,55970,2940,3240,8175,55844,11043,95,7134,51247,6874,1497,80714,2118,5923,23175,25896,10107,6718,5074,10825,30061,3298,83932,4004,50856,8106,2051,23731,6229,9669,2773,2184,9406,1385,79884,9061,64412,54820,9235,6007,6372,26747,7284,10440,23362,80774,10367,9878,8993,5537,460,7940,27102,3467,10574,9389,9552,79618,64097,845,10154,595,2515,3093,2838,57722,169522,26230,27010,3952,5554,435,1050,4145,811,118,5868,11014,59348,3216,5652,56099,23604,51741,171586,1230,85476,3654,25802,171425,135112,6713,5690,6300,381,29995,8214,2995,5082,80004,9444,1557,608,85479,8819,10987,10540,51586,10077,23275,58155,56155,23524,6204,1660,9043,84839,355,1749,116987,7093,7743,5653,6574,9402,80145,1062,9760,5702,6171,7516,7532,5530,50624,63916,7042,8337,767,8674,9645,1289,7052,6453,23126,5950,2014,55144,4130,55573,34,7275,25814,3861,23788
MODULE_85	49	5156,5159,2260,4921,5157,3459,4920,3953,1969,3566,7010,3575,2152,3561,2264,1439,3597,2261,8829,2043,2263,1949,10461,658,3587,3563,3560,3815,2051,4919,1945,2047,4486,2045,4593,7075,1438,558,3570,5754,2066,4352,6098,2064,2048,3791,2050,7046,6259	57115,137970,64065,8655,9931,57381,84153,5445,27092,11311,4685,3480,2068,54431,1310,7555,79618,4135,6293,4048,63971,3491,5286,6533,9620,10096,1880,79586,26576,6249,57578,246243,695,55312,1057,10449,6768,2995,3291,83539,5573,6773,4771,7324,51335,28,27097,91977,80311
GCM_MYST2	142	10423,23020,10236,10492,23592,29883,23543,84320,55904,26122,26097,9939,23435,57178,10424,27342,123096,170506,23598,58155,11143,26039,23522,55746,9567,11163,1676,29888,10363,8289,4684,9043,51528,171017,117143,51747,112936,23204,7763,4001,65062,9910,29099,9852,9859,51335,8575,122830,79654,26273,950,7716,3189,3093,7750,65979,10658,10605,4090,79672,9847,10477,10238,9360,5253,9988,56965,79665,65998,7637,10009,51340,80018,3281,283459,83759,26057,10869,122553,253959,221079,1911,81689,23126,23394,81566,55705,22887,57498,57542,81493,7334,55177,8493,22843,204851,10527,57727,4664,84726,51780,55832,23326,3839,6683,1781,7337,85021,10206,51729,79027,10262,80205,8897,51439,7589,7812,57695,5049,10640,23032,2181,3842,58517,56478,121665,9440,1054,55274,3609,10299,9126,11158,5316,9969,4800,2932,9925,58499,51320,29803,55209	23433,38,26330,8773,27101,3483,152007,8970,10093,634,1946,256471,6005,26085,168667,5730,6569,660,3373,10490,7551,7425,3973,6817,9695,3636,23151,1893,1369,23024,1163,4317,10098,9891,131034,23262,7486,2200,4261,889,7056,1298,80765,4739,2629,57405,55677,11173,6130,3769,8991,1628,84417,3927,79666,3903,5396,9735,9495,9971,1418,55340,7082,10814,55596,9699,7171,25907,8943,9415,1038,50506,2108,22918,57282,119,23067,3075,9361,10445,23180,27128,23499,50486,4793,314,10284,2524,6279,3822,91056,1991,1213,5742,5591,6517,54675,3038,80024,64852,1269,941,4830,2650,160,3892,79172,23466,9777,4974,83440,4199,4331,8701,8498,10965,10773,4000,26191,57455,51177,55810,79784,80218,3073,1364,7163,55717,10921,10493,23552,5026,6193,27032,5493,23150,26277,406,1668,4014,3110,487
MODULE_358	67	5310,7071,3988,3638,23165,969,5366,10299,22906,752,84248,50507,54468,3930,10926,6444,54986,3125,25896,51068,27161,117289,79101,80145,26118,1665,5781,9908,23020,134429,54888,8763,85403,6789,64782,55527,55207,57162,3204,1397,1399,80311,9451,84541,6867,55206,9919,113263,6793,85479,51272,8732,51762,9847,80198,23224,7091,83637,84807,286530,81606,4026,80228,8660,8906,51429,64318	3670,9689,9568,8907,6237,23187,30968,51265,3981,2043,23534,84271,3077,1476,83853,6166,6942,23369,5880,653808,6954,9402,152,54800,2242,23037,8859,6935,8718,607,4015,9651,6574,7450,4761,10463,9939,4336,896,5337,4154,51569,119,5685,4312,95681,4947,5713,11043,7141,596,115701,6628,51706,5001,117156,10144,8774,8729,1854,4355,3096,23025,51208,11166,6185,2674
